Schnupp length,PRC -68178606,PRC -56815505,PRC -45452404,PRC -11363101,PRC 0,PRC 11363101,PRC 45452404,PRC 56815505,PRC 68178606,SRC -68178606,SRC -56815505,SRC -45452404,SRC -11363101,SRC 0,SRC 11363101,SRC 45452404,SRC 56815505,SRC 68178606,
0.000000e+00,2.196082e-07,6.118067e-01,2.195629e-07,4.073574e-01,6.213515e+01,4.073574e-01,2.195629e-07,6.118067e-01,2.196082e-07,7.734430e-40,3.208898e-33,5.538180e-38,9.639953e-33,1.201314e-24,9.076612e-33,1.106190e-37,3.072645e-33,1.522608e-45,
5.005005e-04,2.196082e-07,6.118067e-01,2.195627e-07,4.073572e-01,6.213515e+01,4.073572e-01,2.195627e-07,6.118067e-01,2.196082e-07,6.102388e-14,5.358703e-08,1.586647e-12,9.719350e-09,1.201314e-24,9.719350e-09,1.586647e-12,5.358703e-08,6.102388e-14,
1.001001e-03,2.196082e-07,6.118061e-01,2.195621e-07,4.073563e-01,6.213515e+01,4.073563e-01,2.195621e-07,6.118061e-01,2.196082e-07,2.440956e-13,2.143479e-07,6.346586e-12,3.887732e-08,1.201314e-24,3.887732e-08,6.346586e-12,2.143479e-07,2.440956e-13,
1.501502e-03,2.196081e-07,6.118049e-01,2.195611e-07,4.073547e-01,6.213515e+01,4.073547e-01,2.195611e-07,6.118049e-01,2.196081e-07,5.492154e-13,4.822821e-07,1.427981e-11,8.747362e-08,1.201314e-24,8.747362e-08,1.427981e-11,4.822821e-07,5.492154e-13,
2.002002e-03,2.196081e-07,6.118031e-01,2.195597e-07,4.073524e-01,6.213515e+01,4.073524e-01,2.195597e-07,6.118031e-01,2.196081e-07,9.763836e-13,8.573883e-07,2.538633e-11,1.555078e-07,1.201314e-24,1.555078e-07,2.538633e-11,8.573883e-07,9.763836e-13,
2.502503e-03,2.196080e-07,6.118008e-01,2.195579e-07,4.073493e-01,6.213515e+01,4.073493e-01,2.195579e-07,6.118008e-01,2.196080e-07,1.525601e-12,1.339665e-06,3.966613e-11,2.429791e-07,1.201314e-24,2.429791e-07,3.966613e-11,1.339665e-06,1.525601e-12,
3.003003e-03,2.196079e-07,6.117978e-01,2.195557e-07,4.073456e-01,6.213515e+01,4.073456e-01,2.195557e-07,6.117978e-01,2.196079e-07,2.196867e-12,1.929110e-06,5.711922e-11,3.498868e-07,1.201314e-24,3.498868e-07,5.711922e-11,1.929110e-06,2.196867e-12,
3.503504e-03,2.196078e-07,6.117943e-01,2.195531e-07,4.073411e-01,6.213515e+01,4.073411e-01,2.195531e-07,6.117943e-01,2.196078e-07,2.990184e-12,2.625720e-06,7.774560e-11,4.762296e-07,1.201314e-24,4.762296e-07,7.774560e-11,2.625720e-06,2.990184e-12,
4.004004e-03,2.196077e-07,6.117902e-01,2.195500e-07,4.073359e-01,6.213515e+01,4.073359e-01,2.195500e-07,6.117902e-01,2.196077e-07,3.905552e-12,3.429492e-06,1.015453e-10,6.220063e-07,1.201314e-24,6.220063e-07,1.015453e-10,3.429492e-06,3.905552e-12,
4.504505e-03,2.196076e-07,6.117855e-01,2.195466e-07,4.073300e-01,6.213515e+01,4.073300e-01,2.195466e-07,6.117855e-01,2.196076e-07,4.942971e-12,4.340423e-06,1.285182e-10,7.872153e-07,1.201314e-24,7.872153e-07,1.285182e-10,4.340423e-06,4.942971e-12,
5.005005e-03,2.196074e-07,6.117802e-01,2.195428e-07,4.073234e-01,6.213515e+01,4.073234e-01,2.195428e-07,6.117802e-01,2.196074e-07,6.102444e-12,5.358507e-06,1.586645e-10,9.718551e-07,1.201314e-24,9.718551e-07,1.586645e-10,5.358507e-06,6.102444e-12,
5.505506e-03,2.196073e-07,6.117743e-01,2.195386e-07,4.073160e-01,6.213515e+01,4.073160e-01,2.195386e-07,6.117743e-01,2.196073e-07,7.383971e-12,6.483741e-06,1.919841e-10,1.175924e-06,1.201314e-24,1.175924e-06,1.919841e-10,6.483741e-06,7.383971e-12,
6.006006e-03,2.196071e-07,6.117678e-01,2.195339e-07,4.073080e-01,6.213515e+01,4.073080e-01,2.195339e-07,6.117678e-01,2.196071e-07,8.787554e-12,7.716118e-06,2.284769e-10,1.399419e-06,1.201314e-24,1.399419e-06,2.284769e-10,7.716118e-06,8.787554e-12,
6.506507e-03,2.196069e-07,6.117607e-01,2.195289e-07,4.072992e-01,6.213515e+01,4.072992e-01,2.195289e-07,6.117607e-01,2.196069e-07,1.031319e-11,9.055633e-06,2.681431e-10,1.642338e-06,1.201314e-24,1.642338e-06,2.681431e-10,9.055633e-06,1.031319e-11,
7.007007e-03,2.196067e-07,6.117531e-01,2.195235e-07,4.072897e-01,6.213515e+01,4.072897e-01,2.195235e-07,6.117531e-01,2.196067e-07,1.196089e-11,1.050228e-05,3.109826e-10,1.904680e-06,1.201314e-24,1.904680e-06,3.109826e-10,1.050228e-05,1.196089e-11,
7.507508e-03,2.196065e-07,6.117448e-01,2.195176e-07,4.072795e-01,6.213515e+01,4.072795e-01,2.195176e-07,6.117448e-01,2.196065e-07,1.373065e-11,1.205605e-05,3.569955e-10,2.186440e-06,1.201314e-24,2.186440e-06,3.569955e-10,1.205605e-05,1.373065e-11,
8.008008e-03,2.196062e-07,6.117360e-01,2.195114e-07,4.072685e-01,6.213515e+01,4.072685e-01,2.195114e-07,6.117360e-01,2.196062e-07,1.562247e-11,1.371694e-05,4.061817e-10,2.487617e-06,1.201314e-24,2.487617e-06,4.061817e-10,1.371694e-05,1.562247e-11,
8.508509e-03,2.196060e-07,6.117265e-01,2.195048e-07,4.072569e-01,6.213515e+01,4.072569e-01,2.195048e-07,6.117265e-01,2.196060e-07,1.763636e-11,1.548493e-05,4.585412e-10,2.808206e-06,1.201314e-24,2.808206e-06,4.585412e-10,1.548493e-05,1.763636e-11,
9.009009e-03,2.196057e-07,6.117165e-01,2.194977e-07,4.072445e-01,6.213515e+01,4.072445e-01,2.194977e-07,6.117165e-01,2.196057e-07,1.977231e-11,1.736003e-05,5.140741e-10,3.148205e-06,1.201314e-24,3.148205e-06,5.140741e-10,1.736003e-05,1.977231e-11,
9.509510e-03,2.196054e-07,6.117058e-01,2.194903e-07,4.072314e-01,6.213515e+01,4.072314e-01,2.194903e-07,6.117058e-01,2.196054e-07,2.203033e-11,1.934221e-05,5.727804e-10,3.507611e-06,1.201314e-24,3.507611e-06,5.727804e-10,1.934221e-05,2.203033e-11,
1.001001e-02,2.196051e-07,6.116946e-01,2.194824e-07,4.072176e-01,6.213515e+01,4.072176e-01,2.194824e-07,6.116946e-01,2.196051e-07,2.441042e-11,2.143148e-05,6.346601e-10,3.886418e-06,1.201314e-24,3.886418e-06,6.346601e-10,2.143148e-05,2.441042e-11,
1.051051e-02,2.196048e-07,6.116827e-01,2.194742e-07,4.072031e-01,6.213515e+01,4.072031e-01,2.194742e-07,6.116827e-01,2.196048e-07,2.691258e-11,2.362781e-05,6.997132e-10,4.284625e-06,1.201314e-24,4.284625e-06,6.997132e-10,2.362781e-05,2.691258e-11,
1.101101e-02,2.196045e-07,6.116703e-01,2.194655e-07,4.071879e-01,6.213515e+01,4.071879e-01,2.194655e-07,6.116703e-01,2.196045e-07,2.953682e-11,2.593121e-05,7.679397e-10,4.702225e-06,1.201314e-24,4.702225e-06,7.679397e-10,2.593121e-05,2.953682e-11,
1.151151e-02,2.196041e-07,6.116572e-01,2.194565e-07,4.071719e-01,6.213515e+01,4.071719e-01,2.194565e-07,6.116572e-01,2.196041e-07,3.228314e-11,2.834165e-05,8.393397e-10,5.139215e-06,1.201314e-24,5.139215e-06,8.393397e-10,2.834165e-05,3.228314e-11,
1.201201e-02,2.196038e-07,6.116436e-01,2.194470e-07,4.071552e-01,6.213515e+01,4.071552e-01,2.194470e-07,6.116436e-01,2.196038e-07,3.515154e-11,3.085913e-05,9.139131e-10,5.595591e-06,1.201314e-24,5.595591e-06,9.139131e-10,3.085913e-05,3.515154e-11,
1.251251e-02,2.196034e-07,6.116293e-01,2.194371e-07,4.071378e-01,6.213515e+01,4.071378e-01,2.194371e-07,6.116293e-01,2.196034e-07,3.814203e-11,3.348363e-05,9.916600e-10,6.071347e-06,1.201314e-24,6.071347e-06,9.916600e-10,3.348363e-05,3.814203e-11,
1.301301e-02,2.196030e-07,6.116144e-01,2.194269e-07,4.071197e-01,6.213515e+01,4.071197e-01,2.194269e-07,6.116144e-01,2.196030e-07,4.125460e-11,3.621514e-05,1.072580e-09,6.566479e-06,1.201314e-24,6.566479e-06,1.072580e-09,3.621514e-05,4.125460e-11,
1.351351e-02,2.196026e-07,6.115989e-01,2.194162e-07,4.071009e-01,6.213515e+01,4.071009e-01,2.194162e-07,6.115989e-01,2.196026e-07,4.448926e-11,3.905365e-05,1.156674e-09,7.080981e-06,1.201314e-24,7.080981e-06,1.156674e-09,3.905365e-05,4.448926e-11,
1.401401e-02,2.196022e-07,6.115827e-01,2.194052e-07,4.070814e-01,6.213515e+01,4.070814e-01,2.194052e-07,6.115827e-01,2.196022e-07,4.784602e-11,4.199914e-05,1.243942e-09,7.614849e-06,1.201314e-24,7.614849e-06,1.243942e-09,4.199914e-05,4.784602e-11,
1.451451e-02,2.196017e-07,6.115660e-01,2.193937e-07,4.070611e-01,6.213515e+01,4.070611e-01,2.193937e-07,6.115660e-01,2.196017e-07,5.132487e-11,4.505159e-05,1.334383e-09,8.168076e-06,1.201314e-24,8.168076e-06,1.334383e-09,4.505159e-05,5.132487e-11,
1.501502e-02,2.196013e-07,6.115486e-01,2.193818e-07,4.070401e-01,6.213515e+01,4.070401e-01,2.193818e-07,6.115486e-01,2.196013e-07,5.492583e-11,4.821100e-05,1.427997e-09,8.740656e-06,1.201314e-24,8.740656e-06,1.427997e-09,4.821100e-05,5.492583e-11,
1.551552e-02,2.196008e-07,6.115306e-01,2.193696e-07,4.070184e-01,6.213515e+01,4.070184e-01,2.193696e-07,6.115306e-01,2.196008e-07,5.864889e-11,5.147734e-05,1.524786e-09,9.332584e-06,1.201314e-24,9.332584e-06,1.524786e-09,5.147734e-05,5.864889e-11,
1.601602e-02,2.196003e-07,6.115120e-01,2.193569e-07,4.069960e-01,6.213515e+01,4.069960e-01,2.193569e-07,6.115120e-01,2.196003e-07,6.249406e-11,5.485059e-05,1.624747e-09,9.943854e-06,1.201314e-24,9.943854e-06,1.624747e-09,5.485059e-05,6.249406e-11,
1.651652e-02,2.195998e-07,6.114927e-01,2.193438e-07,4.069729e-01,6.213515e+01,4.069729e-01,2.193438e-07,6.114927e-01,2.195998e-07,6.646134e-11,5.833075e-05,1.727883e-09,1.057446e-05,1.201314e-24,1.057446e-05,1.727883e-09,5.833075e-05,6.646134e-11,
1.701702e-02,2.195993e-07,6.114728e-01,2.193303e-07,4.069491e-01,6.213515e+01,4.069491e-01,2.193303e-07,6.114728e-01,2.195993e-07,7.055073e-11,6.191778e-05,1.834192e-09,1.122439e-05,1.201314e-24,1.122439e-05,1.834192e-09,6.191778e-05,7.055073e-11,
1.751752e-02,2.195988e-07,6.114523e-01,2.193165e-07,4.069245e-01,6.213515e+01,4.069245e-01,2.193165e-07,6.114523e-01,2.195988e-07,7.476225e-11,6.561168e-05,1.943675e-09,1.189365e-05,1.201314e-24,1.189365e-05,1.943675e-09,6.561168e-05,7.476225e-11,
1.801802e-02,2.195983e-07,6.114312e-01,2.193022e-07,4.068992e-01,6.213515e+01,4.068992e-01,2.193022e-07,6.114312e-01,2.195983e-07,7.909590e-11,6.941242e-05,2.056332e-09,1.258222e-05,1.201314e-24,1.258222e-05,2.056332e-09,6.941242e-05,7.909590e-11,
1.851852e-02,2.195977e-07,6.114093e-01,2.192875e-07,4.068732e-01,6.213515e+01,4.068732e-01,2.192875e-07,6.114093e-01,2.195977e-07,8.355167e-11,7.331999e-05,2.172162e-09,1.329009e-05,1.201314e-24,1.329009e-05,2.172162e-09,7.331999e-05,8.355167e-11,
1.901902e-02,2.195971e-07,6.113869e-01,2.192724e-07,4.068465e-01,6.213515e+01,4.068465e-01,2.192724e-07,6.113869e-01,2.195971e-07,8.812958e-11,7.733435e-05,2.291166e-09,1.401727e-05,1.201314e-24,1.401727e-05,2.291166e-09,7.733435e-05,8.812958e-11,
1.951952e-02,2.195965e-07,6.113638e-01,2.192570e-07,4.068191e-01,6.213515e+01,4.068191e-01,2.192570e-07,6.113638e-01,2.195965e-07,9.282962e-11,8.145550e-05,2.413344e-09,1.476374e-05,1.201314e-24,1.476374e-05,2.413344e-09,8.145550e-05,9.282962e-11,
2.002002e-02,2.195959e-07,6.113400e-01,2.192411e-07,4.067910e-01,6.213515e+01,4.067910e-01,2.192411e-07,6.113400e-01,2.195959e-07,9.765181e-11,8.568340e-05,2.538696e-09,1.552950e-05,1.201314e-24,1.552950e-05,2.538696e-09,8.568340e-05,9.765181e-11,
2.052052e-02,2.195953e-07,6.113156e-01,2.192248e-07,4.067621e-01,6.213515e+01,4.067621e-01,2.192248e-07,6.113156e-01,2.195953e-07,1.025962e-10,9.001804e-05,2.667222e-09,1.631453e-05,1.201314e-24,1.631453e-05,2.667222e-09,9.001804e-05,1.025962e-10,
2.102102e-02,2.195947e-07,6.112906e-01,2.192081e-07,4.067326e-01,6.213515e+01,4.067326e-01,2.192081e-07,6.112906e-01,2.195947e-07,1.076626e-10,9.445939e-05,2.798922e-09,1.711883e-05,1.201314e-24,1.711883e-05,2.798922e-09,9.445939e-05,1.076626e-10,
2.152152e-02,2.195940e-07,6.112648e-01,2.191910e-07,4.067023e-01,6.213515e+01,4.067023e-01,2.191910e-07,6.112648e-01,2.195940e-07,1.128513e-10,9.900742e-05,2.933796e-09,1.794239e-05,1.201314e-24,1.794239e-05,2.933796e-09,9.900742e-05,1.128513e-10,
2.202202e-02,2.195933e-07,6.112384e-01,2.191736e-07,4.066713e-01,6.213515e+01,4.066713e-01,2.191736e-07,6.112384e-01,2.195933e-07,1.181621e-10,1.036621e-04,3.071844e-09,1.878520e-05,1.201314e-24,1.878520e-05,3.071844e-09,1.036621e-04,1.181621e-10,
2.252252e-02,2.195927e-07,6.112114e-01,2.191557e-07,4.066396e-01,6.213515e+01,4.066396e-01,2.191557e-07,6.112114e-01,2.195927e-07,1.235951e-10,1.084235e-04,3.213066e-09,1.964725e-05,1.201314e-24,1.964725e-05,3.213066e-09,1.084235e-04,1.235951e-10,
2.302302e-02,2.195920e-07,6.111836e-01,2.191374e-07,4.066072e-01,6.213515e+01,4.066072e-01,2.191374e-07,6.111836e-01,2.195920e-07,1.291503e-10,1.132914e-04,3.357462e-09,2.052854e-05,1.201314e-24,2.052854e-05,3.357462e-09,1.132914e-04,1.291503e-10,
2.352352e-02,2.195913e-07,6.111552e-01,2.191187e-07,4.065740e-01,6.213515e+01,4.065740e-01,2.191187e-07,6.111552e-01,2.195913e-07,1.348276e-10,1.182659e-04,3.505032e-09,2.142905e-05,1.201314e-24,2.142905e-05,3.505032e-09,1.182659e-04,1.348276e-10,
2.402402e-02,2.195905e-07,6.111261e-01,2.190996e-07,4.065402e-01,6.213515e+01,4.065402e-01,2.190996e-07,6.111261e-01,2.195905e-07,1.406271e-10,1.233470e-04,3.655776e-09,2.234878e-05,1.201314e-24,2.234878e-05,3.655776e-09,1.233470e-04,1.406271e-10,
2.452452e-02,2.195898e-07,6.110963e-01,2.190802e-07,4.065056e-01,6.213515e+01,4.065056e-01,2.190802e-07,6.110963e-01,2.195898e-07,1.465488e-10,1.285346e-04,3.809694e-09,2.328771e-05,1.201314e-24,2.328771e-05,3.809694e-09,1.285346e-04,1.465488e-10,
2.502503e-02,2.195890e-07,6.110659e-01,2.190603e-07,4.064703e-01,6.213515e+01,4.064703e-01,2.190603e-07,6.110659e-01,2.195890e-07,1.525928e-10,1.338287e-04,3.966787e-09,2.424584e-05,1.201314e-24,2.424584e-05,3.966787e-09,1.338287e-04,1.525928e-10,
2.552553e-02,2.195882e-07,6.110347e-01,2.190400e-07,4.064343e-01,6.213515e+01,4.064343e-01,2.190400e-07,6.110347e-01,2.195882e-07,1.587589e-10,1.392293e-04,4.127054e-09,2.522315e-05,1.201314e-24,2.522315e-05,4.127054e-09,1.392293e-04,1.587589e-10,
2.602603e-02,2.195875e-07,6.110028e-01,2.190193e-07,4.063976e-01,6.213515e+01,4.063976e-01,2.190193e-07,6.110028e-01,2.195875e-07,1.650472e-10,1.447362e-04,4.290496e-09,2.621964e-05,1.201314e-24,2.621964e-05,4.290496e-09,1.447362e-04,1.650472e-10,
2.652653e-02,2.195867e-07,6.109702e-01,2.189982e-07,4.063602e-01,6.213515e+01,4.063602e-01,2.189982e-07,6.109702e-01,2.195867e-07,1.714578e-10,1.503496e-04,4.457111e-09,2.723529e-05,1.201314e-24,2.723529e-05,4.457111e-09,1.503496e-04,1.714578e-10,
2.702703e-02,2.195858e-07,6.109370e-01,2.189768e-07,4.063221e-01,6.213515e+01,4.063221e-01,2.189768e-07,6.109370e-01,2.195858e-07,1.779906e-10,1.560694e-04,4.626902e-09,2.827009e-05,1.201314e-24,2.827009e-05,4.626902e-09,1.560694e-04,1.779906e-10,
2.752753e-02,2.195850e-07,6.109030e-01,2.189549e-07,4.062833e-01,6.213515e+01,4.062833e-01,2.189549e-07,6.109030e-01,2.195850e-07,1.846456e-10,1.618955e-04,4.799866e-09,2.932404e-05,1.201314e-24,2.932404e-05,4.799866e-09,1.618955e-04,1.846456e-10,
2.802803e-02,2.195842e-07,6.108683e-01,2.189326e-07,4.062437e-01,6.213515e+01,4.062437e-01,2.189326e-07,6.108683e-01,2.195842e-07,1.914228e-10,1.678279e-04,4.976006e-09,3.039713e-05,1.201314e-24,3.039713e-05,4.976006e-09,1.678279e-04,1.914228e-10,
2.852853e-02,2.195833e-07,6.108328e-01,2.189099e-07,4.062034e-01,6.213515e+01,4.062034e-01,2.189099e-07,6.108328e-01,2.195833e-07,1.983223e-10,1.738666e-04,5.155319e-09,3.148933e-05,1.201314e-24,3.148933e-05,5.155319e-09,1.738666e-04,1.983223e-10,
2.902903e-02,2.195824e-07,6.107967e-01,2.188868e-07,4.061624e-01,6.213515e+01,4.061624e-01,2.188868e-07,6.107967e-01,2.195824e-07,2.053441e-10,1.800115e-04,5.337808e-09,3.260064e-05,1.201314e-24,3.260064e-05,5.337808e-09,1.800115e-04,2.053441e-10,
2.952953e-02,2.195815e-07,6.107598e-01,2.188634e-07,4.061208e-01,6.213515e+01,4.061208e-01,2.188634e-07,6.107598e-01,2.195815e-07,2.124881e-10,1.862625e-04,5.523471e-09,3.373105e-05,1.201314e-24,3.373105e-05,5.523471e-09,1.862625e-04,2.124881e-10,
3.003003e-02,2.195806e-07,6.107222e-01,2.188395e-07,4.060784e-01,6.213515e+01,4.060784e-01,2.188395e-07,6.107222e-01,2.195806e-07,2.197543e-10,1.926198e-04,5.712309e-09,3.488055e-05,1.201314e-24,3.488055e-05,5.712309e-09,1.926198e-04,2.197543e-10,
3.053053e-02,2.195797e-07,6.106838e-01,2.188152e-07,4.060352e-01,6.213515e+01,4.060352e-01,2.188152e-07,6.106838e-01,2.195797e-07,2.271429e-10,1.990831e-04,5.904322e-09,3.604912e-05,1.201314e-24,3.604912e-05,5.904322e-09,1.990831e-04,2.271429e-10,
3.103103e-02,2.195787e-07,6.106447e-01,2.187905e-07,4.059914e-01,6.213515e+01,4.059914e-01,2.187905e-07,6.106447e-01,2.195787e-07,2.346537e-10,2.056525e-04,6.099509e-09,3.723675e-05,1.201314e-24,3.723675e-05,6.099509e-09,2.056525e-04,2.346537e-10,
3.153153e-02,2.195778e-07,6.106049e-01,2.187655e-07,4.059469e-01,6.213515e+01,4.059469e-01,2.187655e-07,6.106049e-01,2.195778e-07,2.422868e-10,2.123280e-04,6.297872e-09,3.844343e-05,1.201314e-24,3.844343e-05,6.297872e-09,2.123280e-04,2.422868e-10,
3.203203e-02,2.195768e-07,6.105642e-01,2.187400e-07,4.059016e-01,6.213515e+01,4.059016e-01,2.187400e-07,6.105642e-01,2.195768e-07,2.500422e-10,2.191094e-04,6.499409e-09,3.966915e-05,1.201314e-24,3.966915e-05,6.499409e-09,2.191094e-04,2.500422e-10,
3.253253e-02,2.195758e-07,6.105229e-01,2.187141e-07,4.058557e-01,6.213515e+01,4.058557e-01,2.187141e-07,6.105229e-01,2.195758e-07,2.579199e-10,2.259968e-04,6.704122e-09,4.091389e-05,1.201314e-24,4.091389e-05,6.704122e-09,2.259968e-04,2.579199e-10,
3.303303e-02,2.195748e-07,6.104807e-01,2.186879e-07,4.058090e-01,6.213515e+01,4.058090e-01,2.186879e-07,6.104807e-01,2.195748e-07,2.659200e-10,2.329901e-04,6.912009e-09,4.217765e-05,1.201314e-24,4.217765e-05,6.912009e-09,2.329901e-04,2.659200e-10,
3.353353e-02,2.195738e-07,6.104378e-01,2.186612e-07,4.057616e-01,6.213515e+01,4.057616e-01,2.186612e-07,6.104378e-01,2.195738e-07,2.740423e-10,2.400892e-04,7.123072e-09,4.346040e-05,1.201314e-24,4.346040e-05,7.123072e-09,2.400892e-04,2.740423e-10,
3.403403e-02,2.195728e-07,6.103941e-01,2.186342e-07,4.057135e-01,6.213515e+01,4.057135e-01,2.186342e-07,6.103941e-01,2.195728e-07,2.822870e-10,2.472942e-04,7.337310e-09,4.476213e-05,1.201314e-24,4.476213e-05,7.337310e-09,2.472942e-04,2.822870e-10,
3.453453e-02,2.195717e-07,6.103496e-01,2.186067e-07,4.056647e-01,6.213515e+01,4.056647e-01,2.186067e-07,6.103496e-01,2.195717e-07,2.906540e-10,2.546049e-04,7.554723e-09,4.608284e-05,1.201314e-24,4.608284e-05,7.554723e-09,2.546049e-04,2.906540e-10,
3.503504e-02,2.195707e-07,6.103043e-01,2.185789e-07,4.056152e-01,6.213515e+01,4.056152e-01,2.185789e-07,6.103043e-01,2.195707e-07,2.991434e-10,2.620214e-04,7.775311e-09,4.742250e-05,1.201314e-24,4.742250e-05,7.775311e-09,2.620214e-04,2.991434e-10,
3.553554e-02,2.195696e-07,6.102583e-01,2.185506e-07,4.055650e-01,6.213515e+01,4.055650e-01,2.185506e-07,6.102583e-01,2.195696e-07,3.077551e-10,2.695435e-04,7.999075e-09,4.878111e-05,1.201314e-24,4.878111e-05,7.999075e-09,2.695435e-04,3.077551e-10,
3.603604e-02,2.195685e-07,6.102114e-01,2.185220e-07,4.055141e-01,6.213515e+01,4.055141e-01,2.185220e-07,6.102114e-01,2.195685e-07,3.164892e-10,2.771712e-04,8.226014e-09,5.015864e-05,1.201314e-24,5.015864e-05,8.226014e-09,2.771712e-04,3.164892e-10,
3.653654e-02,2.195674e-07,6.101637e-01,2.184929e-07,4.054625e-01,6.213515e+01,4.054625e-01,2.184929e-07,6.101637e-01,2.195674e-07,3.253457e-10,2.849045e-04,8.456129e-09,5.155509e-05,1.201314e-24,5.155509e-05,8.456129e-09,2.849045e-04,3.253457e-10,
3.703704e-02,2.195663e-07,6.101152e-01,2.184635e-07,4.054101e-01,6.213515e+01,4.054101e-01,2.184635e-07,6.101152e-01,2.195663e-07,3.343245e-10,2.927433e-04,8.689420e-09,5.297044e-05,1.201314e-24,5.297044e-05,8.689420e-09,2.927433e-04,3.343245e-10,
3.753754e-02,2.195651e-07,6.100659e-01,2.184337e-07,4.053571e-01,6.213515e+01,4.053571e-01,2.184337e-07,6.100659e-01,2.195651e-07,3.434257e-10,3.006876e-04,8.925886e-09,5.440467e-05,1.201314e-24,5.440467e-05,8.925886e-09,3.006876e-04,3.434257e-10,
3.803804e-02,2.195640e-07,6.100158e-01,2.184034e-07,4.053033e-01,6.213515e+01,4.053033e-01,2.184034e-07,6.100158e-01,2.195640e-07,3.526494e-10,3.087373e-04,9.165527e-09,5.585777e-05,1.201314e-24,5.585777e-05,9.165527e-09,3.087373e-04,3.526494e-10,
3.853854e-02,2.195628e-07,6.099648e-01,2.183728e-07,4.052489e-01,6.213515e+01,4.052489e-01,2.183728e-07,6.099648e-01,2.195628e-07,3.619954e-10,3.168923e-04,9.408345e-09,5.732973e-05,1.201314e-24,5.732973e-05,9.408345e-09,3.168923e-04,3.619954e-10,
3.903904e-02,2.195616e-07,6.099130e-01,2.183418e-07,4.051937e-01,6.213515e+01,4.051937e-01,2.183418e-07,6.099130e-01,2.195616e-07,3.714639e-10,3.251526e-04,9.654338e-09,5.882052e-05,1.201314e-24,5.882052e-05,9.654338e-09,3.251526e-04,3.714639e-10,
3.953954e-02,2.195604e-07,6.098603e-01,2.183104e-07,4.051378e-01,6.213515e+01,4.051378e-01,2.183104e-07,6.098603e-01,2.195604e-07,3.810548e-10,3.335182e-04,9.903508e-09,6.033014e-05,1.201314e-24,6.033014e-05,9.903508e-09,3.335182e-04,3.810548e-10,
4.004004e-02,2.195592e-07,6.098068e-01,2.182785e-07,4.050812e-01,6.213515e+01,4.050812e-01,2.182785e-07,6.098068e-01,2.195592e-07,3.907681e-10,3.419889e-04,1.015585e-08,6.185856e-05,1.201314e-24,6.185856e-05,1.015585e-08,3.419889e-04,3.907681e-10,
4.054054e-02,2.195580e-07,6.097524e-01,2.182463e-07,4.050239e-01,6.213515e+01,4.050239e-01,2.182463e-07,6.097524e-01,2.195580e-07,4.006039e-10,3.505648e-04,1.041137e-08,6.340578e-05,1.201314e-24,6.340578e-05,1.041137e-08,3.505648e-04,4.006039e-10,
4.104104e-02,2.195567e-07,6.096972e-01,2.182137e-07,4.049660e-01,6.213515e+01,4.049660e-01,2.182137e-07,6.096972e-01,2.195567e-07,4.105621e-10,3.592457e-04,1.067007e-08,6.497178e-05,1.201314e-24,6.497178e-05,1.067007e-08,3.592457e-04,4.105621e-10,
4.154154e-02,2.195555e-07,6.096411e-01,2.181807e-07,4.049073e-01,6.213515e+01,4.049073e-01,2.181807e-07,6.096411e-01,2.195555e-07,4.206428e-10,3.680316e-04,1.093195e-08,6.655653e-05,1.201314e-24,6.655653e-05,1.093195e-08,3.680316e-04,4.206428e-10,
4.204204e-02,2.195542e-07,6.095841e-01,2.181473e-07,4.048478e-01,6.213515e+01,4.048478e-01,2.181473e-07,6.095841e-01,2.195542e-07,4.308460e-10,3.769224e-04,1.119700e-08,6.816002e-05,1.201314e-24,6.816002e-05,1.119700e-08,3.769224e-04,4.308460e-10,
4.254254e-02,2.195529e-07,6.095262e-01,2.181136e-07,4.047877e-01,6.213515e+01,4.047877e-01,2.181136e-07,6.095262e-01,2.195529e-07,4.411717e-10,3.859181e-04,1.146522e-08,6.978224e-05,1.201314e-24,6.978224e-05,1.146522e-08,3.859181e-04,4.411717e-10,
4.304304e-02,2.195516e-07,6.094675e-01,2.180794e-07,4.047269e-01,6.213515e+01,4.047269e-01,2.180794e-07,6.094675e-01,2.195516e-07,4.516199e-10,3.950186e-04,1.173662e-08,7.142317e-05,1.201314e-24,7.142317e-05,1.173662e-08,3.950186e-04,4.516199e-10,
4.354354e-02,2.195503e-07,6.094078e-01,2.180448e-07,4.046654e-01,6.213515e+01,4.046654e-01,2.180448e-07,6.094078e-01,2.195503e-07,4.621906e-10,4.042238e-04,1.201120e-08,7.308279e-05,1.201314e-24,7.308279e-05,1.201120e-08,4.042238e-04,4.621906e-10,
4.404404e-02,2.195490e-07,6.093472e-01,2.180098e-07,4.046032e-01,6.213515e+01,4.046032e-01,2.180098e-07,6.093472e-01,2.195490e-07,4.728838e-10,4.135337e-04,1.228896e-08,7.476109e-05,1.201314e-24,7.476109e-05,1.228896e-08,4.135337e-04,4.728838e-10,
4.454454e-02,2.195476e-07,6.092857e-01,2.179745e-07,4.045403e-01,6.213515e+01,4.045403e-01,2.179745e-07,6.092857e-01,2.195476e-07,4.836995e-10,4.229481e-04,1.256989e-08,7.645804e-05,1.201314e-24,7.645804e-05,1.256989e-08,4.229481e-04,4.836995e-10,
