Frequency,PRC -68178606 (W),PRC -56815505 (W),PRC -45452404 (W),PRC -11363101 (W),        PRC 0 (W), PRC 11363101 (W), PRC 45452404 (W), PRC 56815505 (W), PRC 68178606 (W),SRC -68178606 (W),SRC -56815505 (W),SRC -45452404 (W),SRC -11363101 (W),        SRC 0 (W), SRC 11363101 (W), SRC 45452404 (W), SRC 56815505 (W), SRC 68178606 (W),
5.686036e+07,2.388304e-07,1.056316e-03,2.375780e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.375780e-07,1.056316e-03,2.388304e-07,1.003043e-09,3.179629e-06,5.621836e-09,2.428416e-04,1.200253e-24,2.428416e-04,5.621836e-09,3.179629e-06,1.003043e-09,
5.686096e+07,2.394271e-07,1.027386e-03,2.382170e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.382170e-07,1.027386e-03,2.394271e-07,1.000083e-09,3.110829e-06,5.445727e-09,2.428416e-04,1.200253e-24,2.428416e-04,5.445727e-09,3.110829e-06,1.000083e-09,
5.686156e+07,2.400320e-07,9.998844e-04,2.388555e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.388555e-07,9.998844e-04,2.400320e-07,9.972287e-10,3.045468e-06,5.281084e-09,2.428416e-04,1.200253e-24,2.428416e-04,5.281084e-09,3.045468e-06,9.972287e-10,
5.686216e+07,2.406464e-07,9.736381e-04,2.394970e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.394970e-07,9.736381e-04,2.406464e-07,9.944736e-10,2.983135e-06,5.126049e-09,2.428416e-04,1.200253e-24,2.428416e-04,5.126049e-09,2.983135e-06,9.944736e-10,
5.686276e+07,2.412714e-07,9.485152e-04,2.401439e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.401439e-07,9.485152e-04,2.412714e-07,9.918112e-10,2.923519e-06,4.979345e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.979345e-09,2.923519e-06,9.918112e-10,
5.686336e+07,2.419083e-07,9.244079e-04,2.407980e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.407980e-07,9.244079e-04,2.419083e-07,9.892364e-10,2.866363e-06,4.840023e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.840023e-09,2.866363e-06,9.892364e-10,
5.686396e+07,2.425585e-07,9.012226e-04,2.414605e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.414605e-07,9.012226e-04,2.425585e-07,9.867439e-10,2.811447e-06,4.707332e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.707332e-09,2.811447e-06,9.867439e-10,
5.686456e+07,2.432238e-07,8.788735e-04,2.421329e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.421329e-07,8.788735e-04,2.432238e-07,9.843280e-10,2.758569e-06,4.580644e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.580644e-09,2.758569e-06,9.843280e-10,
5.686517e+07,2.439071e-07,8.572766e-04,2.428165e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.428165e-07,8.572766e-04,2.439071e-07,9.819817e-10,2.707532e-06,4.459405e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.459405e-09,2.707532e-06,9.819817e-10,
5.686577e+07,2.446124e-07,8.363426e-04,2.435128e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.435128e-07,8.363426e-04,2.446124e-07,9.796951e-10,2.658125e-06,4.343103e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.343103e-09,2.658125e-06,9.796951e-10,
5.686637e+07,2.453470e-07,8.159671e-04,2.442236e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.442236e-07,8.159671e-04,2.453470e-07,9.774526e-10,2.610104e-06,4.231232e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.231232e-09,2.610104e-06,9.774526e-10,
5.686697e+07,2.461239e-07,7.960128e-04,2.449518e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.449518e-07,7.960128e-04,2.461239e-07,9.752266e-10,2.563148e-06,4.123254e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.123254e-09,2.563148e-06,9.752266e-10,
5.686757e+07,2.469713e-07,7.762720e-04,2.457013e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.457013e-07,7.762720e-04,2.469713e-07,9.729598e-10,2.516774e-06,4.018534e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.018534e-09,2.516774e-06,9.729598e-10,
5.686817e+07,2.479631e-07,7.563772e-04,2.464788e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.464788e-07,7.563772e-04,2.479631e-07,9.705084e-10,2.470125e-06,3.916225e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.916225e-09,2.470125e-06,9.705084e-10,
5.686877e+07,2.493739e-07,7.355427e-04,2.472965e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.472965e-07,7.355427e-04,2.493739e-07,9.673687e-10,2.421373e-06,3.815011e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.815011e-09,2.421373e-06,9.673687e-10,
5.686937e+07,2.538507e-07,7.115875e-04,2.481793e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.481793e-07,7.115875e-04,2.538507e-07,9.597337e-10,2.365457e-06,3.712454e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.712454e-09,2.365457e-06,9.597337e-10,
