Schnupp length,PRC -68178606,PRC -56815505,PRC -45452404,PRC -11363101,PRC 0,PRC 11363101,PRC 45452404,PRC 56815505,PRC 68178606,SRC -68178606,SRC -56815505,SRC -45452404,SRC -11363101,SRC 0,SRC 11363101,SRC 45452404,SRC 56815505,SRC 68178606,
1.106106e-01,2.190856e-07,4.201772e-01,2.194890e-07,4.112070e-01,6.213515e+01,4.072604e-01,2.194843e-07,9.224190e-03,2.194288e-07,4.274059e-09,4.679190e-03,5.802958e-10,1.055352e-04,6.010188e-27,6.319872e-05,6.293731e-10,1.350722e-02,1.422421e-09,
1.111111e-01,2.190811e-07,4.183298e-01,2.194884e-07,4.112417e-01,6.213515e+01,4.072593e-01,2.194836e-07,9.066428e-03,2.194271e-07,4.312987e-09,4.701052e-03,5.855690e-10,1.065016e-04,6.010188e-27,6.377186e-05,6.350923e-10,1.341759e-02,1.435376e-09,
1.116116e-01,2.190765e-07,4.164785e-01,2.194877e-07,4.112765e-01,6.213515e+01,4.072582e-01,2.194829e-07,8.911750e-03,2.194255e-07,4.352094e-09,4.722690e-03,5.908662e-10,1.074725e-04,6.010188e-27,6.434758e-05,6.408376e-10,1.332871e-02,1.448392e-09,
1.121121e-01,2.190719e-07,4.146235e-01,2.194870e-07,4.113115e-01,6.213515e+01,4.072571e-01,2.194821e-07,8.760088e-03,2.194239e-07,4.391379e-09,4.744100e-03,5.961874e-10,1.084479e-04,6.010188e-27,6.492589e-05,6.466089e-10,1.324056e-02,1.461467e-09,
1.126126e-01,2.190673e-07,4.127649e-01,2.194863e-07,4.113467e-01,6.213515e+01,4.072560e-01,2.194814e-07,8.611376e-03,2.194222e-07,4.430843e-09,4.765281e-03,6.015326e-10,1.094278e-04,6.010188e-27,6.550679e-05,6.524062e-10,1.315314e-02,1.474601e-09,
1.131131e-01,2.190627e-07,4.109028e-01,2.194856e-07,4.113820e-01,6.213515e+01,4.072549e-01,2.194807e-07,8.465548e-03,2.194206e-07,4.470486e-09,4.786232e-03,6.069018e-10,1.104123e-04,6.010188e-27,6.609027e-05,6.582295e-10,1.306645e-02,1.487795e-09,
1.136136e-01,2.190580e-07,4.090374e-01,2.194850e-07,4.114175e-01,6.213515e+01,4.072538e-01,2.194800e-07,8.322541e-03,2.194189e-07,4.510308e-09,4.806950e-03,6.122950e-10,1.114014e-04,6.010188e-27,6.667633e-05,6.640789e-10,1.298048e-02,1.501048e-09,
1.141141e-01,2.190533e-07,4.071690e-01,2.194843e-07,4.114531e-01,6.213515e+01,4.072527e-01,2.194792e-07,8.182293e-03,2.194172e-07,4.550309e-09,4.827433e-03,6.177121e-10,1.123949e-04,6.010188e-27,6.726498e-05,6.699542e-10,1.289522e-02,1.514361e-09,
1.146146e-01,2.190487e-07,4.052975e-01,2.194836e-07,4.114889e-01,6.213515e+01,4.072516e-01,2.194785e-07,8.044743e-03,2.194156e-07,4.590488e-09,4.847681e-03,6.231533e-10,1.133930e-04,6.010188e-27,6.785622e-05,6.758556e-10,1.281068e-02,1.527734e-09,
1.151151e-01,2.190440e-07,4.034233e-01,2.194829e-07,4.115249e-01,6.213515e+01,4.072505e-01,2.194778e-07,7.909834e-03,2.194139e-07,4.630847e-09,4.867691e-03,6.286185e-10,1.143957e-04,6.010188e-27,6.845004e-05,6.817831e-10,1.272683e-02,1.541166e-09,
1.156156e-01,2.190392e-07,4.015464e-01,2.194822e-07,4.115610e-01,6.213515e+01,4.072493e-01,2.194770e-07,7.777506e-03,2.194122e-07,4.671384e-09,4.887462e-03,6.341077e-10,1.154028e-04,6.010188e-27,6.904645e-05,6.877366e-10,1.264369e-02,1.554657e-09,
1.161161e-01,2.190345e-07,3.996671e-01,2.194815e-07,4.115972e-01,6.213515e+01,4.072482e-01,2.194763e-07,7.647705e-03,2.194105e-07,4.712101e-09,4.906992e-03,6.396208e-10,1.164146e-04,6.010188e-27,6.964545e-05,6.937161e-10,1.256124e-02,1.568208e-09,
1.166166e-01,2.190298e-07,3.977854e-01,2.194808e-07,4.116336e-01,6.213515e+01,4.072471e-01,2.194755e-07,7.520375e-03,2.194088e-07,4.752996e-09,4.926281e-03,6.451580e-10,1.174309e-04,6.010188e-27,7.024703e-05,6.997216e-10,1.247947e-02,1.581819e-09,
1.171171e-01,2.190250e-07,3.959015e-01,2.194801e-07,4.116702e-01,6.213515e+01,4.072459e-01,2.194748e-07,7.395464e-03,2.194071e-07,4.794071e-09,4.945326e-03,6.507192e-10,1.184517e-04,6.010188e-27,7.085119e-05,7.057532e-10,1.239838e-02,1.595490e-09,
1.176176e-01,2.190202e-07,3.940156e-01,2.194794e-07,4.117069e-01,6.213515e+01,4.072448e-01,2.194740e-07,7.272918e-03,2.194054e-07,4.835325e-09,4.964127e-03,6.563045e-10,1.194771e-04,6.010188e-27,7.145794e-05,7.118109e-10,1.231798e-02,1.609220e-09,
1.181181e-01,2.190154e-07,3.921279e-01,2.194787e-07,4.117438e-01,6.213515e+01,4.072436e-01,2.194733e-07,7.152687e-03,2.194037e-07,4.876758e-09,4.982682e-03,6.619137e-10,1.205071e-04,6.010188e-27,7.206728e-05,7.178946e-10,1.223824e-02,1.623010e-09,
1.186186e-01,2.190106e-07,3.902385e-01,2.194779e-07,4.117808e-01,6.213515e+01,4.072424e-01,2.194725e-07,7.034722e-03,2.194019e-07,4.918371e-09,5.000989e-03,6.675469e-10,1.215416e-04,6.010188e-27,7.267920e-05,7.240043e-10,1.215916e-02,1.636859e-09,
1.191191e-01,2.190058e-07,3.883475e-01,2.194772e-07,4.118180e-01,6.213515e+01,4.072413e-01,2.194718e-07,6.918974e-03,2.194002e-07,4.960163e-09,5.019049e-03,6.732042e-10,1.225806e-04,6.010188e-27,7.329370e-05,7.301401e-10,1.208075e-02,1.650768e-09,
1.196196e-01,2.190009e-07,3.864552e-01,2.194765e-07,4.118554e-01,6.213515e+01,4.072401e-01,2.194710e-07,6.805395e-03,2.193985e-07,5.002134e-09,5.036860e-03,6.788855e-10,1.236243e-04,6.010188e-27,7.391079e-05,7.363020e-10,1.200299e-02,1.664737e-09,
1.201201e-01,2.189960e-07,3.845616e-01,2.194758e-07,4.118928e-01,6.213515e+01,4.072389e-01,2.194702e-07,6.693940e-03,2.193967e-07,5.044284e-09,5.054420e-03,6.845908e-10,1.246725e-04,6.010188e-27,7.453047e-05,7.424899e-10,1.192587e-02,1.678765e-09,
1.206206e-01,2.189912e-07,3.826670e-01,2.194750e-07,4.119305e-01,6.213515e+01,4.072377e-01,2.194694e-07,6.584564e-03,2.193950e-07,5.086614e-09,5.071730e-03,6.903202e-10,1.257253e-04,6.010188e-27,7.515273e-05,7.487039e-10,1.184940e-02,1.692854e-09,
1.211211e-01,2.189863e-07,3.807715e-01,2.194743e-07,4.119683e-01,6.213515e+01,4.072365e-01,2.194687e-07,6.477221e-03,2.193932e-07,5.129123e-09,5.088787e-03,6.960736e-10,1.267826e-04,6.010188e-27,7.577758e-05,7.549439e-10,1.177357e-02,1.707002e-09,
1.216216e-01,2.189813e-07,3.788753e-01,2.194736e-07,4.120063e-01,6.213515e+01,4.072353e-01,2.194679e-07,6.371870e-03,2.193914e-07,5.171812e-09,5.105591e-03,7.018510e-10,1.278445e-04,6.010188e-27,7.640501e-05,7.612100e-10,1.169837e-02,1.721209e-09,
1.221221e-01,2.189764e-07,3.769784e-01,2.194728e-07,4.120444e-01,6.213515e+01,4.072341e-01,2.194671e-07,6.268469e-03,2.193896e-07,5.214681e-09,5.122143e-03,7.076525e-10,1.289110e-04,6.010188e-27,7.703503e-05,7.675022e-10,1.162379e-02,1.735477e-09,
1.226226e-01,2.189715e-07,3.750811e-01,2.194721e-07,4.120827e-01,6.213515e+01,4.072329e-01,2.194663e-07,6.166976e-03,2.193878e-07,5.257729e-09,5.138439e-03,7.134780e-10,1.299821e-04,6.010188e-27,7.766763e-05,7.738205e-10,1.154983e-02,1.749804e-09,
1.231231e-01,2.189665e-07,3.731835e-01,2.194714e-07,4.121211e-01,6.213515e+01,4.072317e-01,2.194655e-07,6.067351e-03,2.193861e-07,5.300956e-09,5.154481e-03,7.193275e-10,1.310578e-04,6.010188e-27,7.830282e-05,7.801648e-10,1.147649e-02,1.764191e-09,
1.236236e-01,2.189615e-07,3.712858e-01,2.194706e-07,4.121597e-01,6.213515e+01,4.072305e-01,2.194647e-07,5.969556e-03,2.193843e-07,5.344363e-09,5.170268e-03,7.252011e-10,1.321380e-04,6.010188e-27,7.894059e-05,7.865352e-10,1.140376e-02,1.778638e-09,
1.241241e-01,2.189565e-07,3.693881e-01,2.194699e-07,4.121984e-01,6.213515e+01,4.072293e-01,2.194639e-07,5.873552e-03,2.193824e-07,5.387951e-09,5.185798e-03,7.310987e-10,1.332228e-04,6.010188e-27,7.958095e-05,7.929317e-10,1.133164e-02,1.793145e-09,
1.246246e-01,2.189515e-07,3.674906e-01,2.194691e-07,4.122373e-01,6.213515e+01,4.072280e-01,2.194631e-07,5.779302e-03,2.193806e-07,5.431717e-09,5.201072e-03,7.370204e-10,1.343122e-04,6.010188e-27,8.022390e-05,7.993543e-10,1.126011e-02,1.807712e-09,
1.251251e-01,2.189465e-07,3.655934e-01,2.194684e-07,4.122763e-01,6.213515e+01,4.072268e-01,2.194623e-07,5.686770e-03,2.193788e-07,5.475664e-09,5.216090e-03,7.429662e-10,1.354063e-04,6.010188e-27,8.086942e-05,8.058030e-10,1.118918e-02,1.822338e-09,
1.256256e-01,2.189414e-07,3.636966e-01,2.194676e-07,4.123155e-01,6.213515e+01,4.072255e-01,2.194615e-07,5.595920e-03,2.193770e-07,5.519791e-09,5.230850e-03,7.489360e-10,1.365049e-04,6.010188e-27,8.151754e-05,8.122778e-10,1.111883e-02,1.837024e-09,
1.261261e-01,2.189364e-07,3.618005e-01,2.194668e-07,4.123549e-01,6.213515e+01,4.072243e-01,2.194607e-07,5.506716e-03,2.193751e-07,5.564097e-09,5.245352e-03,7.549298e-10,1.376080e-04,6.010188e-27,8.216823e-05,8.187786e-10,1.104907e-02,1.851770e-09,
1.266266e-01,2.189313e-07,3.599052e-01,2.194661e-07,4.123944e-01,6.213515e+01,4.072230e-01,2.194599e-07,5.419127e-03,2.193733e-07,5.608583e-09,5.259597e-03,7.609478e-10,1.387158e-04,6.010188e-27,8.282152e-05,8.253056e-10,1.097989e-02,1.866577e-09,
1.271271e-01,2.189262e-07,3.580108e-01,2.194653e-07,4.124341e-01,6.213515e+01,4.072218e-01,2.194591e-07,5.333117e-03,2.193714e-07,5.653250e-09,5.273584e-03,7.669897e-10,1.398282e-04,6.010188e-27,8.347738e-05,8.318587e-10,1.091128e-02,1.881443e-09,
1.276276e-01,2.189211e-07,3.561175e-01,2.194645e-07,4.124739e-01,6.213515e+01,4.072205e-01,2.194583e-07,5.248655e-03,2.193696e-07,5.698096e-09,5.287312e-03,7.730558e-10,1.409452e-04,6.010188e-27,8.413584e-05,8.384378e-10,1.084324e-02,1.896369e-09,
1.281281e-01,2.189160e-07,3.542253e-01,2.194638e-07,4.125139e-01,6.213515e+01,4.072192e-01,2.194575e-07,5.165709e-03,2.193677e-07,5.743123e-09,5.300783e-03,7.791459e-10,1.420668e-04,6.010188e-27,8.479687e-05,8.450431e-10,1.077576e-02,1.911354e-09,
1.286286e-01,2.189108e-07,3.523345e-01,2.194630e-07,4.125540e-01,6.213515e+01,4.072180e-01,2.194566e-07,5.084249e-03,2.193658e-07,5.788329e-09,5.313995e-03,7.852601e-10,1.431931e-04,6.010188e-27,8.546050e-05,8.516745e-10,1.070883e-02,1.926400e-09,
1.291291e-01,2.189057e-07,3.504452e-01,2.194622e-07,4.125943e-01,6.213515e+01,4.072167e-01,2.194558e-07,5.004243e-03,2.193640e-07,5.833716e-09,5.326949e-03,7.913984e-10,1.443239e-04,6.010188e-27,8.612670e-05,8.583320e-10,1.064246e-02,1.941506e-09,
1.296296e-01,2.189005e-07,3.485576e-01,2.194614e-07,4.126347e-01,6.213515e+01,4.072154e-01,2.194550e-07,4.925663e-03,2.193621e-07,5.879283e-09,5.339645e-03,7.975607e-10,1.454593e-04,6.010188e-27,8.679549e-05,8.650156e-10,1.057664e-02,1.956672e-09,
1.301301e-01,2.188953e-07,3.466717e-01,2.194606e-07,4.126753e-01,6.213515e+01,4.072141e-01,2.194542e-07,4.848479e-03,2.193602e-07,5.925031e-09,5.352084e-03,8.037471e-10,1.465994e-04,6.010188e-27,8.746687e-05,8.717253e-10,1.051136e-02,1.971898e-09,
1.306306e-01,2.188901e-07,3.447878e-01,2.194598e-07,4.127161e-01,6.213515e+01,4.072128e-01,2.194533e-07,4.772664e-03,2.193583e-07,5.970958e-09,5.364264e-03,8.099577e-10,1.477441e-04,6.010188e-27,8.814083e-05,8.784612e-10,1.044662e-02,1.987184e-09,
1.311311e-01,2.188849e-07,3.429059e-01,2.194591e-07,4.127570e-01,6.213515e+01,4.072115e-01,2.194525e-07,4.698190e-03,2.193564e-07,6.017067e-09,5.376187e-03,8.161923e-10,1.488934e-04,6.010188e-27,8.881738e-05,8.852232e-10,1.038241e-02,2.002530e-09,
1.316316e-01,2.188797e-07,3.410262e-01,2.194583e-07,4.127981e-01,6.213515e+01,4.072102e-01,2.194516e-07,4.625030e-03,2.193545e-07,6.063355e-09,5.387852e-03,8.224509e-10,1.500473e-04,6.010188e-27,8.949651e-05,8.920113e-10,1.031873e-02,2.017936e-09,
1.321321e-01,2.188744e-07,3.391488e-01,2.194575e-07,4.128393e-01,6.213515e+01,4.072088e-01,2.194508e-07,4.553157e-03,2.193525e-07,6.109824e-09,5.399261e-03,8.287337e-10,1.512058e-04,6.010188e-27,9.017822e-05,8.988255e-10,1.025557e-02,2.033402e-09,
1.326326e-01,2.188691e-07,3.372739e-01,2.194567e-07,4.128807e-01,6.213515e+01,4.072075e-01,2.194499e-07,4.482546e-03,2.193506e-07,6.156473e-09,5.410413e-03,8.350406e-10,1.523690e-04,6.010188e-27,9.086252e-05,9.056659e-10,1.019293e-02,2.048928e-09,
1.331331e-01,2.188639e-07,3.354016e-01,2.194559e-07,4.129222e-01,6.213515e+01,4.072062e-01,2.194491e-07,4.413172e-03,2.193487e-07,6.203303e-09,5.421309e-03,8.413716e-10,1.535368e-04,6.010188e-27,9.154940e-05,9.125324e-10,1.013080e-02,2.064514e-09,
1.336336e-01,2.188586e-07,3.335320e-01,2.194551e-07,4.129639e-01,6.213515e+01,4.072048e-01,2.194482e-07,4.345010e-03,2.193467e-07,6.250314e-09,5.431950e-03,8.477266e-10,1.547093e-04,6.010188e-27,9.223887e-05,9.194251e-10,1.006919e-02,2.080161e-09,
1.341341e-01,2.188533e-07,3.316652e-01,2.194542e-07,4.130057e-01,6.213515e+01,4.072035e-01,2.194474e-07,4.278036e-03,2.193448e-07,6.297505e-09,5.442335e-03,8.541058e-10,1.558864e-04,6.010188e-27,9.293093e-05,9.263439e-10,1.000807e-02,2.095867e-09,
1.346346e-01,2.188479e-07,3.298015e-01,2.194534e-07,4.130477e-01,6.213515e+01,4.072021e-01,2.194465e-07,4.212226e-03,2.193428e-07,6.344877e-09,5.452466e-03,8.605091e-10,1.570681e-04,6.010188e-27,9.362556e-05,9.332888e-10,9.947457e-03,2.111634e-09,
1.351351e-01,2.188426e-07,3.279408e-01,2.194526e-07,4.130898e-01,6.213515e+01,4.072008e-01,2.194457e-07,4.147558e-03,2.193408e-07,6.392430e-09,5.462343e-03,8.669365e-10,1.582544e-04,6.010188e-27,9.432278e-05,9.402599e-10,9.887337e-03,2.127461e-09,
1.356356e-01,2.188372e-07,3.260834e-01,2.194518e-07,4.131321e-01,6.213515e+01,4.071994e-01,2.194448e-07,4.084009e-03,2.193389e-07,6.440164e-09,5.471967e-03,8.733880e-10,1.594455e-04,6.010188e-27,9.502259e-05,9.472572e-10,9.827707e-03,2.143348e-09,
1.361361e-01,2.188319e-07,3.242293e-01,2.194510e-07,4.131746e-01,6.213515e+01,4.071981e-01,2.194439e-07,4.021557e-03,2.193369e-07,6.488078e-09,5.481338e-03,8.798636e-10,1.606411e-04,6.010188e-27,9.572498e-05,9.542806e-10,9.768562e-03,2.159295e-09,
1.366366e-01,2.188265e-07,3.223787e-01,2.194501e-07,4.132172e-01,6.213515e+01,4.071967e-01,2.194430e-07,3.960180e-03,2.193349e-07,6.536174e-09,5.490458e-03,8.863634e-10,1.618414e-04,6.010188e-27,9.642995e-05,9.613302e-10,9.709898e-03,2.175303e-09,
1.371371e-01,2.188211e-07,3.205318e-01,2.194493e-07,4.132600e-01,6.213515e+01,4.071953e-01,2.194422e-07,3.899858e-03,2.193329e-07,6.584450e-09,5.499326e-03,8.928872e-10,1.630464e-04,6.010188e-27,9.713751e-05,9.684059e-10,9.651711e-03,2.191370e-09,
1.376376e-01,2.188157e-07,3.186885e-01,2.194485e-07,4.133029e-01,6.213515e+01,4.071939e-01,2.194413e-07,3.840570e-03,2.193309e-07,6.632907e-09,5.507945e-03,8.994352e-10,1.642560e-04,6.010188e-27,9.784765e-05,9.755078e-10,9.593996e-03,2.207498e-09,
1.381381e-01,2.188102e-07,3.168491e-01,2.194477e-07,4.133460e-01,6.213515e+01,4.071925e-01,2.194404e-07,3.782295e-03,2.193289e-07,6.681545e-09,5.516314e-03,9.060073e-10,1.654703e-04,6.010188e-27,9.856038e-05,9.826358e-10,9.536749e-03,2.223687e-09,
1.386386e-01,2.188048e-07,3.150136e-01,2.194468e-07,4.133892e-01,6.213515e+01,4.071911e-01,2.194395e-07,3.725015e-03,2.193269e-07,6.730365e-09,5.524435e-03,9.126036e-10,1.666892e-04,6.010188e-27,9.927569e-05,9.897901e-10,9.479965e-03,2.239935e-09,
1.391391e-01,2.187993e-07,3.131822e-01,2.194460e-07,4.134326e-01,6.213515e+01,4.071897e-01,2.194386e-07,3.668710e-03,2.193249e-07,6.779365e-09,5.532308e-03,9.192240e-10,1.679128e-04,6.010188e-27,9.999359e-05,9.969705e-10,9.423639e-03,2.256244e-09,
1.396396e-01,2.187939e-07,3.113549e-01,2.194451e-07,4.134761e-01,6.213515e+01,4.071883e-01,2.194377e-07,3.613360e-03,2.193228e-07,6.828547e-09,5.539935e-03,9.258685e-10,1.691411e-04,6.010188e-27,1.007141e-04,1.004177e-09,9.367769e-03,2.272613e-09,
1.401401e-01,2.187884e-07,3.095320e-01,2.194443e-07,4.135198e-01,6.213515e+01,4.071869e-01,2.194368e-07,3.558948e-03,2.193208e-07,6.877910e-09,5.547317e-03,9.325371e-10,1.703740e-04,6.010188e-27,1.014371e-04,1.011410e-09,9.312349e-03,2.289043e-09,
1.406406e-01,2.187829e-07,3.077134e-01,2.194434e-07,4.135637e-01,6.213515e+01,4.071855e-01,2.194359e-07,3.505456e-03,2.193187e-07,6.927455e-09,5.554454e-03,9.392299e-10,1.716117e-04,6.010188e-27,1.021628e-04,1.018669e-09,9.257375e-03,2.305532e-09,
1.411411e-01,2.187774e-07,3.058993e-01,2.194426e-07,4.136077e-01,6.213515e+01,4.071841e-01,2.194350e-07,3.452866e-03,2.193167e-07,6.977180e-09,5.561348e-03,9.459469e-10,1.728540e-04,6.010188e-27,1.028910e-04,1.025954e-09,9.202843e-03,2.322083e-09,
1.416416e-01,2.187718e-07,3.040899e-01,2.194417e-07,4.136518e-01,6.213515e+01,4.071826e-01,2.194341e-07,3.401160e-03,2.193146e-07,7.027087e-09,5.568000e-03,9.526880e-10,1.741009e-04,6.010188e-27,1.036218e-04,1.033265e-09,9.148750e-03,2.338693e-09,
1.421421e-01,2.187663e-07,3.022851e-01,2.194409e-07,4.136961e-01,6.213515e+01,4.071812e-01,2.194332e-07,3.350322e-03,2.193126e-07,7.077176e-09,5.574411e-03,9.594532e-10,1.753526e-04,6.010188e-27,1.043552e-04,1.040603e-09,9.095090e-03,2.355364e-09,
1.426426e-01,2.187607e-07,3.004852e-01,2.194400e-07,4.137406e-01,6.213515e+01,4.071798e-01,2.194323e-07,3.300336e-03,2.193105e-07,7.127446e-09,5.580583e-03,9.662426e-10,1.766089e-04,6.010188e-27,1.050912e-04,1.047967e-09,9.041859e-03,2.372096e-09,
1.431431e-01,2.187552e-07,2.986902e-01,2.194391e-07,4.137852e-01,6.213515e+01,4.071783e-01,2.194314e-07,3.251184e-03,2.193084e-07,7.177898e-09,5.586516e-03,9.730562e-10,1.778699e-04,6.010188e-27,1.058298e-04,1.055357e-09,8.989055e-03,2.388888e-09,
1.436436e-01,2.187496e-07,2.969001e-01,2.194383e-07,4.138300e-01,6.213515e+01,4.071768e-01,2.194305e-07,3.202852e-03,2.193063e-07,7.228531e-09,5.592212e-03,9.798939e-10,1.791356e-04,6.010188e-27,1.065709e-04,1.062773e-09,8.936672e-03,2.405740e-09,
1.441441e-01,2.187440e-07,2.951152e-01,2.194374e-07,4.138749e-01,6.213515e+01,4.071754e-01,2.194295e-07,3.155324e-03,2.193042e-07,7.279346e-09,5.597672e-03,9.867558e-10,1.804060e-04,6.010188e-27,1.073147e-04,1.070215e-09,8.884707e-03,2.422653e-09,
1.446446e-01,2.187384e-07,2.933355e-01,2.194365e-07,4.139200e-01,6.213515e+01,4.071739e-01,2.194286e-07,3.108584e-03,2.193021e-07,7.330342e-09,5.602898e-03,9.936418e-10,1.816811e-04,6.010188e-27,1.080610e-04,1.077684e-09,8.833156e-03,2.439626e-09,
1.451451e-01,2.187327e-07,2.915611e-01,2.194357e-07,4.139653e-01,6.213515e+01,4.071724e-01,2.194277e-07,3.062618e-03,2.193000e-07,7.381521e-09,5.607890e-03,1.000552e-09,1.829609e-04,6.010188e-27,1.088099e-04,1.085178e-09,8.782015e-03,2.456660e-09,
1.456456e-01,2.187271e-07,2.897920e-01,2.194348e-07,4.140107e-01,6.213515e+01,4.071710e-01,2.194268e-07,3.017411e-03,2.192979e-07,7.432881e-09,5.612651e-03,1.007486e-09,1.842454e-04,6.010188e-27,1.095614e-04,1.092699e-09,8.731279e-03,2.473754e-09,
1.461461e-01,2.187214e-07,2.880285e-01,2.194339e-07,4.140562e-01,6.213515e+01,4.071695e-01,2.194258e-07,2.972950e-03,2.192958e-07,7.484423e-09,5.617181e-03,1.014445e-09,1.855346e-04,6.010188e-27,1.103154e-04,1.100247e-09,8.680946e-03,2.490909e-09,
1.466466e-01,2.187158e-07,2.862705e-01,2.194330e-07,4.141019e-01,6.213515e+01,4.071680e-01,2.194249e-07,2.929219e-03,2.192937e-07,7.536147e-09,5.621483e-03,1.021428e-09,1.868286e-04,6.010188e-27,1.110721e-04,1.107820e-09,8.631012e-03,2.508125e-09,
1.471471e-01,2.187101e-07,2.845181e-01,2.194321e-07,4.141478e-01,6.213515e+01,4.071665e-01,2.194239e-07,2.886206e-03,2.192915e-07,7.588053e-09,5.625557e-03,1.028435e-09,1.881272e-04,6.010188e-27,1.118313e-04,1.115420e-09,8.581473e-03,2.525401e-09,
1.476476e-01,2.187044e-07,2.827715e-01,2.194312e-07,4.141938e-01,6.213515e+01,4.071650e-01,2.194230e-07,2.843897e-03,2.192894e-07,7.640141e-09,5.629405e-03,1.035466e-09,1.894305e-04,6.010188e-27,1.125931e-04,1.123046e-09,8.532324e-03,2.542738e-09,
1.481481e-01,2.186987e-07,2.810306e-01,2.194303e-07,4.142400e-01,6.213515e+01,4.071635e-01,2.194220e-07,2.802280e-03,2.192872e-07,7.692411e-09,5.633029e-03,1.042521e-09,1.907386e-04,6.010188e-27,1.133575e-04,1.130698e-09,8.483563e-03,2.560135e-09,
1.486486e-01,2.186930e-07,2.792957e-01,2.194294e-07,4.142863e-01,6.213515e+01,4.071620e-01,2.194211e-07,2.761340e-03,2.192851e-07,7.744863e-09,5.636430e-03,1.049601e-09,1.920513e-04,6.010188e-27,1.141245e-04,1.138376e-09,8.435186e-03,2.577593e-09,
1.491491e-01,2.186872e-07,2.775667e-01,2.194285e-07,4.143328e-01,6.213515e+01,4.071605e-01,2.194201e-07,2.721067e-03,2.192829e-07,7.797498e-09,5.639609e-03,1.056704e-09,1.933688e-04,6.010188e-27,1.148941e-04,1.146081e-09,8.387189e-03,2.595111e-09,
1.496496e-01,2.186815e-07,2.758438e-01,2.194276e-07,4.143794e-01,6.213515e+01,4.071589e-01,2.194192e-07,2.681447e-03,2.192807e-07,7.850315e-09,5.642569e-03,1.063832e-09,1.946910e-04,6.010188e-27,1.156662e-04,1.153812e-09,8.339568e-03,2.612691e-09,
1.501502e-01,2.186757e-07,2.741270e-01,2.194267e-07,4.144262e-01,6.213515e+01,4.071574e-01,2.194182e-07,2.642468e-03,2.192786e-07,7.903313e-09,5.645311e-03,1.070984e-09,1.960180e-04,6.010188e-27,1.164410e-04,1.161569e-09,8.292321e-03,2.630331e-09,
1.506507e-01,2.186699e-07,2.724164e-01,2.194258e-07,4.144731e-01,6.213515e+01,4.071559e-01,2.194173e-07,2.604119e-03,2.192764e-07,7.956495e-09,5.647837e-03,1.078161e-09,1.973496e-04,6.010188e-27,1.172183e-04,1.169352e-09,8.245443e-03,2.648031e-09,
1.511512e-01,2.186641e-07,2.707120e-01,2.194249e-07,4.145202e-01,6.213515e+01,4.071543e-01,2.194163e-07,2.566389e-03,2.192742e-07,8.009859e-09,5.650147e-03,1.085361e-09,1.986861e-04,6.010188e-27,1.179982e-04,1.177162e-09,8.198931e-03,2.665793e-09,
1.516517e-01,2.186583e-07,2.690140e-01,2.194240e-07,4.145675e-01,6.213515e+01,4.071528e-01,2.194153e-07,2.529265e-03,2.192720e-07,8.063405e-09,5.652245e-03,1.092586e-09,2.000272e-04,6.010188e-27,1.187807e-04,1.184998e-09,8.152782e-03,2.683615e-09,
1.521522e-01,2.186525e-07,2.673224e-01,2.194231e-07,4.146149e-01,6.213515e+01,4.071512e-01,2.194144e-07,2.492738e-03,2.192698e-07,8.117134e-09,5.654131e-03,1.099835e-09,2.013731e-04,6.010188e-27,1.195658e-04,1.192860e-09,8.106992e-03,2.701498e-09,
1.526527e-01,2.186467e-07,2.656372e-01,2.194221e-07,4.146624e-01,6.213515e+01,4.071497e-01,2.194134e-07,2.456795e-03,2.192676e-07,8.171045e-09,5.655808e-03,1.107108e-09,2.027237e-04,6.010188e-27,1.203534e-04,1.200749e-09,8.061558e-03,2.719441e-09,
1.531532e-01,2.186409e-07,2.639586e-01,2.194212e-07,4.147101e-01,6.213515e+01,4.071481e-01,2.194124e-07,2.421427e-03,2.192653e-07,8.225139e-09,5.657277e-03,1.114405e-09,2.040791e-04,6.010188e-27,1.211436e-04,1.208663e-09,8.016477e-03,2.737446e-09,
1.536537e-01,2.186350e-07,2.622866e-01,2.194203e-07,4.147580e-01,6.213515e+01,4.071465e-01,2.194114e-07,2.386623e-03,2.192631e-07,8.279415e-09,5.658539e-03,1.121727e-09,2.054392e-04,6.010188e-27,1.219365e-04,1.216604e-09,7.971745e-03,2.755511e-09,
1.541542e-01,2.186291e-07,2.606212e-01,2.194194e-07,4.148060e-01,6.213515e+01,4.071449e-01,2.194104e-07,2.352373e-03,2.192609e-07,8.333875e-09,5.659597e-03,1.129073e-09,2.068041e-04,6.010188e-27,1.227319e-04,1.224572e-09,7.927359e-03,2.773637e-09,
1.546547e-01,2.186233e-07,2.589625e-01,2.194184e-07,4.148542e-01,6.213515e+01,4.071434e-01,2.194094e-07,2.318667e-03,2.192586e-07,8.388517e-09,5.660453e-03,1.136443e-09,2.081737e-04,6.010188e-27,1.235298e-04,1.232565e-09,7.883316e-03,2.791824e-09,
1.551552e-01,2.186174e-07,2.573106e-01,2.194175e-07,4.149025e-01,6.213515e+01,4.071418e-01,2.194084e-07,2.285495e-03,2.192564e-07,8.443342e-09,5.661107e-03,1.143837e-09,2.095481e-04,6.010188e-27,1.243304e-04,1.240585e-09,7.839612e-03,2.810072e-09,
