0.040701,5.5556e+06,-0.071368,5.5965e+09,-166.51
0.041363,5.5556e+06,-0.072528,5.5072e+09,-167.15
0.042036,5.5556e+06,-0.073708,5.4189e+09,-167.81
0.04272,5.5556e+06,-0.074907,5.3318e+09,-168.48
0.043415,5.5556e+06,-0.076125,5.2458e+09,-169.17
0.044121,5.5556e+06,-0.077363,5.1608e+09,-169.87
0.044839,5.5556e+06,-0.078622,5.077e+09,-170.58
0.045568,5.5556e+06,-0.079901,4.9942e+09,-171.31
0.046309,5.5556e+06,-0.0812,4.9126e+09,-172.05
0.047062,5.5556e+06,-0.082521,4.832e+09,-172.8
0.047828,5.5556e+06,-0.083863,4.7525e+09,-173.57
0.048606,5.5556e+06,-0.085227,4.6741e+09,-174.36
0.049396,5.5556e+06,-0.086613,4.5967e+09,-175.15
0.0502,5.5556e+06,-0.088022,4.5204e+09,-175.96
0.051016,5.5556e+06,-0.089454,4.4452e+09,-176.79
0.051846,5.5556e+06,-0.090909,4.3711e+09,-177.63
0.052689,5.5556e+06,-0.092387,4.298e+09,-178.48
0.053546,5.5556e+06,-0.09389,4.2259e+09,-179.35
0.054417,5.5556e+06,-0.095417,4.1549e+09,179.77
0.055302,5.5556e+06,-0.096969,4.0849e+09,178.88
0.056202,5.5556e+06,-0.098546,4.016e+09,177.97
0.057116,5.5556e+06,-0.10015,3.9481e+09,177.05
0.058045,5.5556e+06,-0.10178,3.8812e+09,176.11
0.058989,5.5556e+06,-0.10343,3.8153e+09,175.16
0.059948,5.5556e+06,-0.10512,3.7504e+09,174.2
0.060923,5.5556e+06,-0.10683,3.6866e+09,173.23
0.061914,5.5556e+06,-0.10856,3.6237e+09,172.24
0.062921,5.5556e+06,-0.11033,3.5618e+09,171.24
0.063945,5.5556e+06,-0.11212,3.5009e+09,170.23
0.064985,5.5556e+06,-0.11395,3.441e+09,169.2
0.066042,5.5556e+06,-0.1158,3.382e+09,168.16
0.067116,5.5556e+06,-0.11768,3.324e+09,167.11
0.068208,5.5556e+06,-0.1196,3.2669e+09,166.05
0.069317,5.5556e+06,-0.12154,3.2108e+09,164.97
0.070445,5.5556e+06,-0.12352,3.1556e+09,163.88
0.07159,5.5556e+06,-0.12553,3.1014e+09,162.78
0.072755,5.5556e+06,-0.12757,3.0481e+09,161.67
0.073938,5.5556e+06,-0.12965,2.9956e+09,160.55
0.075141,5.5556e+06,-0.13176,2.9441e+09,159.41
0.076363,5.5556e+06,-0.1339,2.8935e+09,158.27
0.077605,5.5556e+06,-0.13608,2.8438e+09,157.11
0.078867,5.5556e+06,-0.13829,2.795e+09,155.94
0.08015,5.5556e+06,-0.14054,2.747e+09,154.76
0.081454,5.5556e+06,-0.14282,2.6999e+09,153.57
0.082779,5.5555e+06,-0.14515,2.6536e+09,152.37
0.084125,5.5555e+06,-0.14751,2.6082e+09,151.16
0.085493,5.5555e+06,-0.14991,2.5637e+09,149.93
0.086884,5.5555e+06,-0.15235,2.52e+09,148.7
0.088297,5.5555e+06,-0.15482,2.477e+09,147.46
0.089733,5.5555e+06,-0.15734,2.4349e+09,146.21
0.091193,5.5555e+06,-0.1599,2.3936e+09,144.95
0.092676,5.5555e+06,-0.1625,2.3531e+09,143.68
0.094183,5.5555e+06,-0.16514,2.3134e+09,142.4
0.095715,5.5555e+06,-0.16783,2.2745e+09,141.11
0.097272,5.5555e+06,-0.17056,2.2363e+09,139.81
0.098854,5.5555e+06,-0.17333,2.1989e+09,138.5
0.10046,5.5555e+06,-0.17615,2.1622e+09,137.19
0.1021,5.5555e+06,-0.17902,2.1262e+09,135.87
0.10376,5.5555e+06,-0.18193,2.091e+09,134.54
0.10544,5.5555e+06,-0.18489,2.0565e+09,133.2
0.10716,5.5555e+06,-0.1879,2.0227e+09,131.85
0.1089,5.5555e+06,-0.19095,1.9896e+09,130.5
0.11067,5.5555e+06,-0.19406,1.9572e+09,129.13
0.11247,5.5555e+06,-0.19722,1.9255e+09,127.77
0.1143,5.5555e+06,-0.20042,1.8944e+09,126.39
0.11616,5.5555e+06,-0.20368,1.864e+09,125.01
0.11805,5.5555e+06,-0.207,1.8343e+09,123.62
0.11997,5.5555e+06,-0.21036,1.8051e+09,122.22
0.12192,5.5555e+06,-0.21379,1.7767e+09,120.82
0.12391,5.5555e+06,-0.21726,1.7488e+09,119.42
0.12592,5.5555e+06,-0.2208,1.7215e+09,118
0.12797,5.5555e+06,-0.22439,1.6949e+09,116.58
0.13005,5.5555e+06,-0.22804,1.6688e+09,115.16
0.13217,5.5555e+06,-0.23175,1.6433e+09,113.73
0.13432,5.5555e+06,-0.23552,1.6184e+09,112.29
0.1365,5.5555e+06,-0.23935,1.594e+09,110.85
0.13872,5.5555e+06,-0.24324,1.5702e+09,109.4
0.14098,5.5555e+06,-0.2472,1.5469e+09,107.95
0.14327,5.5555e+06,-0.25122,1.5242e+09,106.5
0.1456,5.5555e+06,-0.2553,1.502e+09,105.04
0.14797,5.5555e+06,-0.25945,1.4802e+09,103.57
0.15038,5.5555e+06,-0.26367,1.459e+09,102.1
0.15282,5.5555e+06,-0.26796,1.4383e+09,100.63
0.15531,5.5555e+06,-0.27232,1.4181e+09,99.154
0.15783,5.5555e+06,-0.27675,1.3983e+09,97.673
0.1604,5.5555e+06,-0.28125,1.3791e+09,96.188
0.16301,5.5555e+06,-0.28583,1.3602e+09,94.7
0.16566,5.5555e+06,-0.29048,1.3419e+09,93.207
0.16836,5.5555e+06,-0.2952,1.3239e+09,91.711
0.17109,5.5555e+06,-0.3,1.3064e+09,90.211
0.17388,5.5555e+06,-0.30488,1.2893e+09,88.708
0.1767,5.5555e+06,-0.30984,1.2727e+09,87.202
0.17958,5.5555e+06,-0.31488,1.2564e+09,85.692
0.1825,5.5555e+06,-0.32,1.2406e+09,84.178
0.18547,5.5555e+06,-0.32521,1.2251e+09,82.662
0.18848,5.5555e+06,-0.3305,1.21e+09,81.142
0.19155,5.5555e+06,-0.33587,1.1953e+09,79.619
0.19467,5.5555e+06,-0.34133,1.181e+09,78.092
0.19783,5.5555e+06,-0.34689,1.167e+09,76.562
0.20105,5.5555e+06,-0.35253,1.1534e+09,75.029
0.20432,5.5555e+06,-0.35826,1.1401e+09,73.493
0.20764,5.5555e+06,-0.36409,1.1272e+09,71.953
0.21102,5.5555e+06,-0.37001,1.1146e+09,70.409
0.21445,5.5555e+06,-0.37603,1.1023e+09,68.863
0.21794,5.5555e+06,-0.38215,1.0904e+09,67.312
0.22149,5.5555e+06,-0.38836,1.0788e+09,65.758
0.22509,5.5555e+06,-0.39468,1.0675e+09,64.199
0.22875,5.5555e+06,-0.4011,1.0565e+09,62.637
0.23247,5.5555e+06,-0.40762,1.0458e+09,61.071
0.23625,5.5555e+06,-0.41425,1.0354e+09,59.5
0.24009,5.5555e+06,-0.42099,1.0253e+09,57.924
0.244,5.5555e+06,-0.42784,1.0155e+09,56.344
0.24797,5.5555e+06,-0.4348,1.0059e+09,54.758
0.252,5.5555e+06,-0.44187,9.9668e+08,53.168
0.2561,5.5555e+06,-0.44905,9.8772e+08,51.571
0.26026,5.5555e+06,-0.45636,9.7904e+08,49.969
0.2645,5.5555e+06,-0.46378,9.7063e+08,48.36
0.2688,5.5555e+06,-0.47132,9.625e+08,46.744
0.27317,5.5555e+06,-0.47899,9.5464e+08,45.121
0.27762,5.5555e+06,-0.48678,9.4706e+08,43.491
0.28213,5.5555e+06,-0.4947,9.3975e+08,41.852
0.28672,5.5555e+06,-0.50274,9.3272e+08,40.204
0.29138,5.5555e+06,-0.51092,9.2596e+08,38.547
0.29612,5.5555e+06,-0.51923,9.1949e+08,36.879
0.30094,5.5555e+06,-0.52768,9.1331e+08,35.201
0.30583,5.5555e+06,-0.53626,9.0742e+08,33.512
0.31081,5.5555e+06,-0.54498,9.0182e+08,31.809
0.31586,5.5555e+06,-0.55385,8.9654e+08,30.093
0.321,5.5555e+06,-0.56285,8.9157e+08,28.363
0.32622,5.5555e+06,-0.57201,8.8693e+08,26.618
0.33153,5.5555e+06,-0.58131,8.8263e+08,24.855
0.33692,5.5555e+06,-0.59077,8.7869e+08,23.075
0.3424,5.5555e+06,-0.60038,8.7514e+08,21.275
0.34797,5.5555e+06,-0.61014,8.7198e+08,19.455
0.35363,5.5555e+06,-0.62007,8.6926e+08,17.612
0.35938,5.5554e+06,-0.63015,8.67e+08,15.744
0.36523,5.5554e+06,-0.6404,8.6523e+08,13.851
0.37117,5.5554e+06,-0.65082,8.6401e+08,11.93
0.3772,5.5554e+06,-0.6614,8.6339e+08,9.9784
0.38334,5.5554e+06,-0.67216,8.6341e+08,7.9944
0.38957,5.5554e+06,-0.68309,8.6416e+08,5.9754
0.39591,5.5554e+06,-0.6942,8.6572e+08,3.9187
0.40235,5.5554e+06,-0.70549,8.6819e+08,1.8217
0.40889,5.5554e+06,-0.71697,8.7168e+08,-0.31858
0.41555,5.5554e+06,-0.72863,8.7634e+08,-2.5052
0.4223,5.5554e+06,-0.74048,8.8233e+08,-4.7412
0.42917,5.5554e+06,-0.75253,8.8987e+08,-7.0298
0.43615,5.5554e+06,-0.76477,8.992e+08,-9.374
0.44325,5.5554e+06,-0.7772,9.1063e+08,-11.777
0.45046,5.5554e+06,-0.78985,9.2454e+08,-14.24
0.45778,5.5554e+06,-0.80269,9.4141e+08,-16.767
0.46523,5.5554e+06,-0.81575,9.6184e+08,-19.357
0.4728,5.5554e+06,-0.82902,9.8658e+08,-22.01
0.48049,5.5554e+06,-0.8425,1.0166e+09,-24.724
0.4883,5.5554e+06,-0.8562,1.0533e+09,-27.492
0.49624,5.5553e+06,-0.87013,1.0982e+09,-30.303
0.50432,5.5553e+06,-0.88428,1.1538e+09,-33.141
0.51252,5.5553e+06,-0.89866,1.2234e+09,-35.976
0.52085,5.5553e+06,-0.91328,1.3115e+09,-38.766
0.52933,5.5553e+06,-0.92813,1.425e+09,-41.441
0.53794,5.5553e+06,-0.94323,1.5743e+09,-43.892
0.54669,5.5553e+06,-0.95857,1.7762e+09,-45.939
0.55558,5.5553e+06,-0.97416,2.0586e+09,-47.273
0.56461,5.5553e+06,-0.99001,2.4709e+09,-47.314
0.5738,5.5553e+06,-1.0061,3.1031e+09,-44.891
0.58313,5.5553e+06,-1.0225,4.1013e+09,-37.435
0.59262,5.5553e+06,-1.0391,5.4641e+09,-19.783
0.60225,5.5553e+06,-1.056,5.9541e+09,9.8713
0.61205,5.5552e+06,-1.0732,4.7158e+09,34.83
0.622,5.5552e+06,-1.0906,3.447e+09,46.97
0.63212,5.5552e+06,-1.1084,2.6242e+09,51.655
0.6424,5.5552e+06,-1.1264,2.1003e+09,52.77
0.65285,5.5552e+06,-1.1447,1.7503e+09,52.086
0.66347,5.5552e+06,-1.1633,1.5043e+09,50.438
0.67426,5.5552e+06,-1.1823,1.3241e+09,48.254
0.68523,5.5552e+06,-1.2015,1.1876e+09,45.773
0.69637,5.5552e+06,-1.221,1.0813e+09,43.138
0.7077,5.5551e+06,-1.2409,9.9663e+08,40.437
0.71921,5.5551e+06,-1.2611,9.278e+08,37.724
0.73091,5.5551e+06,-1.2816,8.7092e+08,35.035
0.7428,5.5551e+06,-1.3024,8.2322e+08,32.394
0.75488,5.5551e+06,-1.3236,7.8268e+08,29.814
0.76716,5.5551e+06,-1.3451,7.4782e+08,27.304
0.77964,5.555e+06,-1.367,7.175e+08,24.868
0.79232,5.555e+06,-1.3893,6.9088e+08,22.507
0.8052,5.555e+06,-1.4118,6.6727e+08,20.222
0.8183,5.555e+06,-1.4348,6.4617e+08,18.011
0.83161,5.555e+06,-1.4581,6.2715e+08,15.872
0.84514,5.555e+06,-1.4819,6.0988e+08,13.803
0.85888,5.5549e+06,-1.506,5.9409e+08,11.799
0.87285,5.5549e+06,-1.5305,5.7955e+08,9.8592
0.88705,5.5549e+06,-1.5554,5.6609e+08,7.9792
0.90148,5.5549e+06,-1.5806,5.5355e+08,6.1563
0.91614,5.5549e+06,-1.6064,5.4181e+08,4.3875
0.93104,5.5548e+06,-1.6325,5.3077e+08,2.67
0.94618,5.5548e+06,-1.659,5.2034e+08,1.001
0.96157,5.5548e+06,-1.686,5.1044e+08,-0.62198
0.97721,5.5548e+06,-1.7134,5.0101e+08,-2.2013
0.99311,5.5547e+06,-1.7413,4.9199e+08,-3.7393
1.0093,5.5547e+06,-1.7696,4.8335e+08,-5.2381
1.0257,5.5547e+06,-1.7984,4.7503e+08,-6.6995
1.0424,5.5546e+06,-1.8277,4.6701e+08,-8.1254
1.0593,5.5546e+06,-1.8574,4.5926e+08,-9.5176
1.0765,5.5546e+06,-1.8876,4.5174e+08,-10.877
1.0941,5.5546e+06,-1.9183,4.4444e+08,-12.207
1.1118,5.5545e+06,-1.9495,4.3734e+08,-13.506
1.1299,5.5545e+06,-1.9812,4.3042e+08,-14.778
1.1483,5.5545e+06,-2.0134,4.2367e+08,-16.023
1.167,5.5544e+06,-2.0462,4.1706e+08,-17.241
1.186,5.5544e+06,-2.0794,4.106e+08,-18.435
1.2053,5.5543e+06,-2.1133,4.0427e+08,-19.606
1.2249,5.5543e+06,-2.1476,3.9805e+08,-20.753
1.2448,5.5543e+06,-2.1826,3.9195e+08,-21.878
1.265,5.5542e+06,-2.218,3.8596e+08,-22.981
1.2856,5.5542e+06,-2.2541,3.8006e+08,-24.064
1.3065,5.5541e+06,-2.2908,3.7426e+08,-25.127
1.3278,5.5541e+06,-2.328,3.6854e+08,-26.171
1.3494,5.554e+06,-2.3659,3.6291e+08,-27.196
1.3713,5.554e+06,-2.4044,3.5736e+08,-28.202
1.3936,5.5539e+06,-2.4435,3.5189e+08,-29.191
1.4163,5.5539e+06,-2.4832,3.4649e+08,-30.163
1.4393,5.5538e+06,-2.5236,3.4116e+08,-31.119
1.4627,5.5538e+06,-2.5646,3.359e+08,-32.058
1.4865,5.5537e+06,-2.6063,3.307e+08,-32.981
1.5107,5.5536e+06,-2.6487,3.2557e+08,-33.889
1.5353,5.5536e+06,-2.6918,3.205e+08,-34.782
1.5602,5.5535e+06,-2.7356,3.1549e+08,-35.661
1.5856,5.5535e+06,-2.7801,3.1053e+08,-36.525
1.6114,5.5534e+06,-2.8253,3.0564e+08,-37.375
1.6376,5.5533e+06,-2.8712,3.008e+08,-38.212
1.6643,5.5532e+06,-2.9179,2.9601e+08,-39.036
1.6913,5.5532e+06,-2.9654,2.9128e+08,-39.846
1.7188,5.5531e+06,-3.0136,2.866e+08,-40.644
1.7468,5.553e+06,-3.0626,2.8198e+08,-41.429
1.7752,5.5529e+06,-3.1124,2.774e+08,-42.202
1.8041,5.5528e+06,-3.163,2.7288e+08,-42.964
1.8334,5.5527e+06,-3.2145,2.684e+08,-43.713
1.8632,5.5527e+06,-3.2667,2.6397e+08,-44.452
1.8936,5.5526e+06,-3.3198,2.596e+08,-45.179
1.9244,5.5525e+06,-3.3738,2.5527e+08,-45.895
1.9557,5.5524e+06,-3.4287,2.5098e+08,-46.601
1.9875,5.5523e+06,-3.4844,2.4675e+08,-47.296
2.0198,5.5521e+06,-3.5411,2.4256e+08,-47.98
2.0526,5.552e+06,-3.5987,2.3842e+08,-48.655
2.086,5.5519e+06,-3.6572,2.3432e+08,-49.32
2.12,5.5518e+06,-3.7167,2.3027e+08,-49.975
2.1544,5.5517e+06,-3.7771,2.2627e+08,-50.621
2.1895,5.5516e+06,-3.8385,2.2231e+08,-51.257
2.2251,5.5514e+06,-3.9009,2.1839e+08,-51.884
2.2613,5.5513e+06,-3.9644,2.1452e+08,-52.503
2.2981,5.5511e+06,-4.0288,2.1069e+08,-53.112
2.3354,5.551e+06,-4.0943,2.0691e+08,-53.713
2.3734,5.5508e+06,-4.1609,2.0316e+08,-54.306
2.412,5.5507e+06,-4.2285,1.9947e+08,-54.891
2.4513,5.5505e+06,-4.2973,1.9581e+08,-55.467
2.4911,5.5504e+06,-4.3672,1.922e+08,-56.036
2.5316,5.5502e+06,-4.4382,1.8862e+08,-56.597
2.5728,5.55e+06,-4.5103,1.851e+08,-57.151
2.6147,5.5498e+06,-4.5837,1.8161e+08,-57.697
2.6572,5.5497e+06,-4.6582,1.7816e+08,-58.236
2.7004,5.5495e+06,-4.7339,1.7476e+08,-58.768
2.7443,5.5493e+06,-4.8109,1.7139e+08,-59.293
2.789,5.5491e+06,-4.8891,1.6807e+08,-59.812
2.8343,5.5488e+06,-4.9686,1.6479e+08,-60.324
2.8804,5.5486e+06,-5.0493,1.6154e+08,-60.83
2.9273,5.5484e+06,-5.1314,1.5834e+08,-61.329
2.9749,5.5482e+06,-5.2148,1.5518e+08,-61.823
3.0233,5.5479e+06,-5.2996,1.5206e+08,-62.31
3.0725,5.5477e+06,-5.3857,1.4897e+08,-62.792
3.1224,5.5474e+06,-5.4733,1.4593e+08,-63.269
3.1732,5.5471e+06,-5.5622,1.4292e+08,-63.74
3.2248,5.5469e+06,-5.6527,1.3995e+08,-64.206
3.2773,5.5466e+06,-5.7445,1.3703e+08,-64.667
3.3306,5.5463e+06,-5.8379,1.3414e+08,-65.123
3.3848,5.546e+06,-5.9328,1.3128e+08,-65.574
3.4398,5.5457e+06,-6.0292,1.2847e+08,-66.021
3.4958,5.5454e+06,-6.1272,1.2569e+08,-66.463
3.5526,5.545e+06,-6.2268,1.2295e+08,-66.901
3.6104,5.5447e+06,-6.328,1.2025e+08,-67.335
3.6691,5.5443e+06,-6.4308,1.1759e+08,-67.765
3.7288,5.544e+06,-6.5353,1.1496e+08,-68.191
3.7895,5.5436e+06,-6.6415,1.1237e+08,-68.613
3.8511,5.5432e+06,-6.7494,1.0982e+08,-69.032
3.9137,5.5428e+06,-6.8591,1.0731e+08,-69.448
3.9774,5.5424e+06,-6.9705,1.0483e+08,-69.86
4.0421,5.5419e+06,-7.0838,1.0238e+08,-70.27
4.1078,5.5415e+06,-7.1989,9.9976e+07,-70.676
4.1747,5.541e+06,-7.3158,9.7605e+07,-71.08
4.2426,5.5405e+06,-7.4347,9.527e+07,-71.482
4.3116,5.5401e+06,-7.5555,9.2972e+07,-71.88
4.3817,5.5395e+06,-7.6782,9.0708e+07,-72.277
4.453,5.539e+06,-7.8029,8.8481e+07,-72.672
4.5254,5.5385e+06,-7.9297,8.6289e+07,-73.064
4.599,5.5379e+06,-8.0585,8.4132e+07,-73.455
4.6738,5.5373e+06,-8.1894,8.201e+07,-73.844
4.7498,5.5367e+06,-8.3224,7.9923e+07,-74.232
4.8271,5.5361e+06,-8.4576,7.7872e+07,-74.618
4.9056,5.5355e+06,-8.5949,7.5855e+07,-75.003
4.9854,5.5348e+06,-8.7345,7.3872e+07,-75.387
5.0665,5.5342e+06,-8.8763,7.1924e+07,-75.77
5.1489,5.5335e+06,-9.0204,7.0011e+07,-76.152
5.2326,5.5327e+06,-9.1669,6.8132e+07,-76.534
5.3177,5.532e+06,-9.3157,6.6286e+07,-76.915
5.4042,5.5312e+06,-9.4669,6.4475e+07,-77.295
5.4921,5.5304e+06,-9.6206,6.2698e+07,-77.676
5.5814,5.5296e+06,-9.7768,6.0953e+07,-78.056
5.6722,5.5288e+06,-9.9355,5.9243e+07,-78.436
5.7645,5.5279e+06,-10.097,5.7565e+07,-78.817
5.8582,5.527e+06,-10.261,5.5921e+07,-79.197
5.9535,5.5261e+06,-10.427,5.431e+07,-79.579
6.0504,5.5251e+06,-10.596,5.2731e+07,-79.96
6.1488,5.5241e+06,-10.768,5.1185e+07,-80.343
6.2488,5.5231e+06,-10.943,4.967e+07,-80.726
6.3504,5.522e+06,-11.12,4.8188e+07,-81.11
6.4537,5.5209e+06,-11.301,4.6738e+07,-81.495
6.5587,5.5198e+06,-11.484,4.5319e+07,-81.881
6.6654,5.5186e+06,-11.67,4.3932e+07,-82.268
6.7738,5.5174e+06,-11.86,4.2576e+07,-82.657
6.884,5.5162e+06,-12.052,4.125e+07,-83.047
6.9959,5.5149e+06,-12.247,3.9955e+07,-83.439
7.1097,5.5136e+06,-12.446,3.869e+07,-83.833
7.2253,5.5122e+06,-12.648,3.7455e+07,-84.228
7.3429,5.5108e+06,-12.853,3.625e+07,-84.625
7.4623,5.5093e+06,-13.061,3.5074e+07,-85.024
7.5837,5.5078e+06,-13.273,3.3927e+07,-85.425
7.707,5.5063e+06,-13.488,3.2809e+07,-85.828
7.8324,5.5047e+06,-13.706,3.1719e+07,-86.233
7.9598,5.503e+06,-13.928,3.0657e+07,-86.641
8.0892,5.5013e+06,-14.154,2.9623e+07,-87.051
8.2208,5.4995e+06,-14.383,2.8616e+07,-87.464
8.3545,5.4977e+06,-14.616,2.7636e+07,-87.879
8.4904,5.4958e+06,-14.853,2.6682e+07,-88.297
8.6285,5.4939e+06,-15.093,2.5755e+07,-88.718
8.7689,5.4919e+06,-15.337,2.4853e+07,-89.141
8.9115,5.4898e+06,-15.585,2.3976e+07,-89.568
9.0564,5.4877e+06,-15.838,2.3125e+07,-89.997
9.2037,5.4855e+06,-16.094,2.2298e+07,-90.429
9.3534,5.4832e+06,-16.354,2.1494e+07,-90.865
9.5056,5.4809e+06,-16.618,2.0715e+07,-91.304
9.6602,5.4784e+06,-16.887,1.9959e+07,-91.745
9.8173,5.4759e+06,-17.16,1.9225e+07,-92.191
9.977,5.4734e+06,-17.437,1.8514e+07,-92.639
10.139,5.4707e+06,-17.719,1.7824e+07,-93.091
10.304,5.468e+06,-18.005,1.7157e+07,-93.547
10.472,5.4651e+06,-18.296,1.651e+07,-94.006
10.642,5.4622e+06,-18.592,1.5883e+07,-94.469
10.815,5.4592e+06,-18.892,1.5277e+07,-94.936
10.991,5.4561e+06,-19.197,1.469e+07,-95.406
11.17,5.4529e+06,-19.506,1.4123e+07,-95.88
11.352,5.4495e+06,-19.821,1.3574e+07,-96.358
11.536,5.4461e+06,-20.141,1.3044e+07,-96.84
11.724,5.4426e+06,-20.465,1.2531e+07,-97.327
11.915,5.439e+06,-20.795,1.2036e+07,-97.817
12.108,5.4352e+06,-21.13,1.1558e+07,-98.311
12.305,5.4313e+06,-21.471,1.1096e+07,-98.81
12.505,5.4273e+06,-21.816,1.065e+07,-99.313
12.709,5.4232e+06,-22.168,1.022e+07,-99.82
12.915,5.419e+06,-22.524,9.8058e+06,-100.33
13.126,5.4146e+06,-22.887,9.4059e+06,-100.85
13.339,5.4101e+06,-23.255,9.0205e+06,-101.37
