0,793.2
1.6524e-05,828.02
4.9491e-05,897.51
8.2457e-05,960.92
0.00011542,904.48
0.00014839,901.75
0.00018136,899.93
0.00021432,885.67
0.00024729,942.71
0.00028026,905.09
0.00031322,943.93
0.00034619,978.82
0.00037915,995.81
0.00041212,1035.9
0.00044509,989.74
0.00047805,971.24
0.00051102,999.45
0.00054399,945.75
0.00057695,924.81
0.00060992,951.21
0.00064289,959.71
0.00067585,908.73
0.00070882,935.43
0.00074178,882.03
0.00077475,879
0.00080772,1015.8
0.00084068,928.76
0.00087365,837.43
0.00090662,746.1
0.00093958,815.58
0.00097255,670.25
0.0010055,628.38
0.0010385,564.66
0.0010714,520.66
0.0011044,432.67
0.0011374,345.89
0.0011703,202.99
0.0012033,129.86
0.0012363,54.615
0.0012692,17.295
0.0013022,3.0342
0.0013352,0
