1.146832277000000000e+09,1.000000000000000000e+02
1.146832277062500000e+09,1.000000000000000000e+02
1.146832277125000000e+09,1.000000000000000000e+02
1.146832277187500000e+09,1.000000000000000000e+02
1.146832277250000000e+09,1.000000000000000000e+02
1.146832277312500000e+09,1.000000000000000000e+02
1.146832277375000000e+09,1.000000000000000000e+02
1.146832277437500000e+09,1.000000000000000000e+02
1.146832277500000000e+09,1.000000000000000000e+02
1.146832277562500000e+09,1.000000000000000000e+02
1.146832277625000000e+09,1.000000000000000000e+02
1.146832277687500000e+09,1.000000000000000000e+02
1.146832277750000000e+09,1.000000000000000000e+02
1.146832277812500000e+09,1.000000000000000000e+02
1.146832277875000000e+09,1.000000000000000000e+02
1.146832277937500000e+09,1.000000000000000000e+02
1.146832278000000000e+09,1.000000000000000000e+02
1.146832278062500000e+09,1.000000000000000000e+02
1.146832278125000000e+09,1.000000000000000000e+02
1.146832278187500000e+09,1.000000000000000000e+02
1.146832278250000000e+09,1.000000000000000000e+02
1.146832278312500000e+09,1.000000000000000000e+02
1.146832278375000000e+09,1.000000000000000000e+02
1.146832278437500000e+09,1.000000000000000000e+02
1.146832278500000000e+09,1.000000000000000000e+02
1.146832278562500000e+09,1.000000000000000000e+02
1.146832278625000000e+09,1.000000000000000000e+02
1.146832278687500000e+09,1.000000000000000000e+02
1.146832278750000000e+09,1.000000000000000000e+02
1.146832278812500000e+09,1.000000000000000000e+02
1.146832278875000000e+09,1.000000000000000000e+02
1.146832278937500000e+09,1.000000000000000000e+02
1.146832279000000000e+09,1.000000000000000000e+02
1.146832279062500000e+09,1.000000000000000000e+02
1.146832279125000000e+09,1.000000000000000000e+02
1.146832279187500000e+09,1.000000000000000000e+02
1.146832279250000000e+09,1.000000000000000000e+02
1.146832279312500000e+09,1.000000000000000000e+02
1.146832279375000000e+09,1.000000000000000000e+02
1.146832279437500000e+09,1.000000000000000000e+02
1.146832279500000000e+09,1.000000000000000000e+02
1.146832279562500000e+09,1.000000000000000000e+02
1.146832279625000000e+09,1.000000000000000000e+02
1.146832279687500000e+09,1.000000000000000000e+02
1.146832279750000000e+09,1.000000000000000000e+02
1.146832279812500000e+09,1.000000000000000000e+02
1.146832279875000000e+09,1.000000000000000000e+02
1.146832279937500000e+09,1.000000000000000000e+02
1.146832280000000000e+09,1.000000000000000000e+02
1.146832280062500000e+09,1.000000000000000000e+02
1.146832280125000000e+09,1.000000000000000000e+02
1.146832280187500000e+09,1.000000000000000000e+02
1.146832280250000000e+09,1.000000000000000000e+02
1.146832280312500000e+09,1.000000000000000000e+02
1.146832280375000000e+09,1.000000000000000000e+02
1.146832280437500000e+09,1.000000000000000000e+02
1.146832280500000000e+09,1.000000000000000000e+02
1.146832280562500000e+09,1.000000000000000000e+02
1.146832280625000000e+09,1.000000000000000000e+02
1.146832280687500000e+09,1.000000000000000000e+02
1.146832280750000000e+09,1.000000000000000000e+02
1.146832280812500000e+09,1.000000000000000000e+02
1.146832280875000000e+09,1.000000000000000000e+02
1.146832280937500000e+09,1.000000000000000000e+02
1.146832281000000000e+09,1.000000000000000000e+02
1.146832281062500000e+09,1.000000000000000000e+02
1.146832281125000000e+09,1.000000000000000000e+02
1.146832281187500000e+09,1.000000000000000000e+02
1.146832281250000000e+09,1.000000000000000000e+02
1.146832281312500000e+09,1.000000000000000000e+02
1.146832281375000000e+09,1.000000000000000000e+02
1.146832281437500000e+09,1.000000000000000000e+02
1.146832281500000000e+09,1.000000000000000000e+02
1.146832281562500000e+09,1.000000000000000000e+02
1.146832281625000000e+09,1.000000000000000000e+02
1.146832281687500000e+09,1.000000000000000000e+02
1.146832281750000000e+09,1.000000000000000000e+02
1.146832281812500000e+09,1.000000000000000000e+02
1.146832281875000000e+09,1.000000000000000000e+02
1.146832281937500000e+09,1.000000000000000000e+02
1.146832282000000000e+09,1.000000000000000000e+02
1.146832282062500000e+09,1.000000000000000000e+02
1.146832282125000000e+09,1.000000000000000000e+02
1.146832282187500000e+09,1.000000000000000000e+02
1.146832282250000000e+09,1.000000000000000000e+02
1.146832282312500000e+09,1.000000000000000000e+02
1.146832282375000000e+09,1.000000000000000000e+02
1.146832282437500000e+09,1.000000000000000000e+02
1.146832282500000000e+09,1.000000000000000000e+02
1.146832282562500000e+09,1.000000000000000000e+02
1.146832282625000000e+09,1.000000000000000000e+02
1.146832282687500000e+09,1.000000000000000000e+02
1.146832282750000000e+09,1.000000000000000000e+02
1.146832282812500000e+09,1.000000000000000000e+02
1.146832282875000000e+09,1.000000000000000000e+02
1.146832282937500000e+09,1.000000000000000000e+02
1.146832283000000000e+09,1.000000000000000000e+02
1.146832283062500000e+09,1.000000000000000000e+02
1.146832283125000000e+09,1.000000000000000000e+02
1.146832283187500000e+09,1.000000000000000000e+02
1.146832283250000000e+09,1.000000000000000000e+02
1.146832283312500000e+09,1.000000000000000000e+02
1.146832283375000000e+09,1.000000000000000000e+02
1.146832283437500000e+09,1.000000000000000000e+02
1.146832283500000000e+09,1.000000000000000000e+02
1.146832283562500000e+09,1.000000000000000000e+02
1.146832283625000000e+09,1.000000000000000000e+02
1.146832283687500000e+09,1.000000000000000000e+02
1.146832283750000000e+09,1.000000000000000000e+02
1.146832283812500000e+09,1.000000000000000000e+02
1.146832283875000000e+09,1.000000000000000000e+02
1.146832283937500000e+09,1.000000000000000000e+02
1.146832284000000000e+09,1.000000000000000000e+02
1.146832284062500000e+09,1.000000000000000000e+02
1.146832284125000000e+09,1.000000000000000000e+02
1.146832284187500000e+09,1.000000000000000000e+02
1.146832284250000000e+09,1.000000000000000000e+02
1.146832284312500000e+09,1.000000000000000000e+02
1.146832284375000000e+09,1.000000000000000000e+02
1.146832284437500000e+09,1.000000000000000000e+02
1.146832284500000000e+09,1.000000000000000000e+02
1.146832284562500000e+09,1.000000000000000000e+02
1.146832284625000000e+09,1.000000000000000000e+02
1.146832284687500000e+09,1.000000000000000000e+02
1.146832284750000000e+09,1.000000000000000000e+02
1.146832284812500000e+09,1.000000000000000000e+02
1.146832284875000000e+09,1.000000000000000000e+02
1.146832284937500000e+09,1.000000000000000000e+02
1.146832285000000000e+09,1.000000000000000000e+02
1.146832285062500000e+09,1.000000000000000000e+02
1.146832285125000000e+09,1.000000000000000000e+02
1.146832285187500000e+09,1.000000000000000000e+02
