-0.022862,4.8583e-10,4.9446e-10,4.72e-10,-6.8165e-15,-6.6973e-15,-7.0167e-15
-0.022861,4.8581e-10,4.9444e-10,4.7198e-10,-6.8165e-15,-6.6973e-15,-7.0167e-15
-0.02286,4.8579e-10,4.9442e-10,4.7196e-10,-6.8165e-15,-6.6973e-15,-7.0167e-15
-0.022859,4.8577e-10,4.944e-10,4.7194e-10,-6.8165e-15,-6.6972e-15,-7.0167e-15
-0.022858,4.8575e-10,4.9438e-10,4.7192e-10,-6.8165e-15,-6.6972e-15,-7.0167e-15
-0.022857,4.8573e-10,4.9436e-10,4.719e-10,-6.8165e-15,-6.6972e-15,-7.0167e-15
-0.022856,4.8571e-10,4.9434e-10,4.7188e-10,-6.8165e-15,-6.6972e-15,-7.0167e-15
-0.022855,4.8568e-10,4.9431e-10,4.7186e-10,-6.8165e-15,-6.6972e-15,-7.0167e-15
-0.022854,4.8566e-10,4.9429e-10,4.7183e-10,-6.8164e-15,-6.6972e-15,-7.0167e-15
-0.022853,4.8564e-10,4.9427e-10,4.7181e-10,-6.8164e-15,-6.6972e-15,-7.0167e-15
-0.022852,4.8562e-10,4.9425e-10,4.7179e-10,-6.8164e-15,-6.6972e-15,-7.0167e-15
-0.022851,4.856e-10,4.9423e-10,4.7177e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.02285,4.8558e-10,4.9421e-10,4.7175e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022849,4.8556e-10,4.9419e-10,4.7173e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022848,4.8554e-10,4.9417e-10,4.7171e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022847,4.8552e-10,4.9415e-10,4.7169e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022846,4.855e-10,4.9413e-10,4.7167e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022845,4.8548e-10,4.9411e-10,4.7165e-10,-6.8164e-15,-6.6971e-15,-7.0167e-15
-0.022844,4.8546e-10,4.9409e-10,4.7163e-10,-6.8164e-15,-6.697e-15,-7.0167e-15
-0.022843,4.8544e-10,4.9407e-10,4.7161e-10,-6.8164e-15,-6.697e-15,-7.0167e-15
-0.022842,4.8542e-10,4.9405e-10,4.7159e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.022841,4.854e-10,4.9403e-10,4.7157e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.02284,4.8538e-10,4.9401e-10,4.7155e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.022839,4.8535e-10,4.9398e-10,4.7153e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.022838,4.8533e-10,4.9396e-10,4.715e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.022837,4.8531e-10,4.9394e-10,4.7148e-10,-6.8163e-15,-6.697e-15,-7.0167e-15
-0.022836,4.8529e-10,4.9392e-10,4.7146e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.022835,4.8527e-10,4.939e-10,4.7144e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.022834,4.8525e-10,4.9388e-10,4.7142e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.022833,4.8523e-10,4.9386e-10,4.714e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.022832,4.8521e-10,4.9384e-10,4.7138e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.022831,4.8519e-10,4.9382e-10,4.7136e-10,-6.8163e-15,-6.6969e-15,-7.0167e-15
-0.02283,4.8517e-10,4.938e-10,4.7134e-10,-6.8162e-15,-6.6969e-15,-7.0167e-15
-0.022829,4.8515e-10,4.9378e-10,4.7132e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022828,4.8513e-10,4.9376e-10,4.713e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022827,4.8511e-10,4.9374e-10,4.7128e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022826,4.8509e-10,4.9372e-10,4.7126e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022825,4.8507e-10,4.937e-10,4.7124e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022824,4.8505e-10,4.9368e-10,4.7122e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022823,4.8502e-10,4.9365e-10,4.712e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022822,4.85e-10,4.9363e-10,4.7117e-10,-6.8162e-15,-6.6968e-15,-7.0167e-15
-0.022821,4.8498e-10,4.9361e-10,4.7115e-10,-6.8162e-15,-6.6967e-15,-7.0167e-15
-0.02282,4.8496e-10,4.9359e-10,4.7113e-10,-6.8162e-15,-6.6967e-15,-7.0167e-15
-0.022819,4.8494e-10,4.9357e-10,4.7111e-10,-6.8161e-15,-6.6967e-15,-7.0167e-15
-0.022818,4.8492e-10,4.9355e-10,4.7109e-10,-6.8161e-15,-6.6967e-15,-7.0167e-15
-0.022817,4.849e-10,4.9353e-10,4.7107e-10,-6.8161e-15,-6.6967e-15,-7.0167e-15
-0.022816,4.8488e-10,4.9351e-10,4.7105e-10,-6.8161e-15,-6.6967e-15,-7.0167e-15
-0.022815,4.8486e-10,4.9349e-10,4.7103e-10,-6.8161e-15,-6.6967e-15,-7.0167e-15
-0.022814,4.8484e-10,4.9347e-10,4.7101e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022813,4.8482e-10,4.9345e-10,4.7099e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022812,4.848e-10,4.9343e-10,4.7097e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022811,4.8478e-10,4.9341e-10,4.7095e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.02281,4.8476e-10,4.9339e-10,4.7093e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022809,4.8474e-10,4.9337e-10,4.7091e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022808,4.8472e-10,4.9335e-10,4.7089e-10,-6.8161e-15,-6.6966e-15,-7.0167e-15
-0.022807,4.8469e-10,4.9332e-10,4.7087e-10,-6.816e-15,-6.6966e-15,-7.0167e-15
-0.022806,4.8467e-10,4.933e-10,4.7084e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022805,4.8465e-10,4.9328e-10,4.7082e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022804,4.8463e-10,4.9326e-10,4.708e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022803,4.8461e-10,4.9324e-10,4.7078e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022802,4.8459e-10,4.9322e-10,4.7076e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022801,4.8457e-10,4.932e-10,4.7074e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.0228,4.8455e-10,4.9318e-10,4.7072e-10,-6.816e-15,-6.6965e-15,-7.0167e-15
-0.022799,4.8453e-10,4.9316e-10,4.707e-10,-6.816e-15,-6.6964e-15,-7.0167e-15
-0.022798,4.8451e-10,4.9314e-10,4.7068e-10,-6.816e-15,-6.6964e-15,-7.0167e-15
-0.022797,4.8449e-10,4.9312e-10,4.7066e-10,-6.816e-15,-6.6964e-15,-7.0167e-15
-0.022796,4.8447e-10,4.931e-10,4.7064e-10,-6.816e-15,-6.6964e-15,-7.0167e-15
-0.022795,4.8445e-10,4.9308e-10,4.7062e-10,-6.8159e-15,-6.6964e-15,-7.0167e-15
-0.022794,4.8443e-10,4.9306e-10,4.706e-10,-6.8159e-15,-6.6964e-15,-7.0167e-15
-0.022793,4.8441e-10,4.9304e-10,4.7058e-10,-6.8159e-15,-6.6964e-15,-7.0167e-15
-0.022792,4.8439e-10,4.9302e-10,4.7056e-10,-6.8159e-15,-6.6964e-15,-7.0167e-15
-0.022791,4.8436e-10,4.9299e-10,4.7054e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.02279,4.8434e-10,4.9297e-10,4.7051e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022789,4.8432e-10,4.9295e-10,4.7049e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022788,4.843e-10,4.9293e-10,4.7047e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022787,4.8428e-10,4.9291e-10,4.7045e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022786,4.8426e-10,4.9289e-10,4.7043e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022785,4.8424e-10,4.9287e-10,4.7041e-10,-6.8159e-15,-6.6963e-15,-7.0167e-15
-0.022784,4.8422e-10,4.9285e-10,4.7039e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022783,4.842e-10,4.9283e-10,4.7037e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022782,4.8418e-10,4.9281e-10,4.7035e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022781,4.8416e-10,4.9279e-10,4.7033e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.02278,4.8414e-10,4.9277e-10,4.7031e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022779,4.8412e-10,4.9275e-10,4.7029e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022778,4.841e-10,4.9273e-10,4.7027e-10,-6.8158e-15,-6.6962e-15,-7.0167e-15
-0.022777,4.8408e-10,4.9271e-10,4.7025e-10,-6.8158e-15,-6.6961e-15,-7.0167e-15
-0.022776,4.8406e-10,4.9269e-10,4.7023e-10,-6.8158e-15,-6.6961e-15,-7.0167e-15
-0.022775,4.8403e-10,4.9266e-10,4.7021e-10,-6.8158e-15,-6.6961e-15,-7.0167e-15
-0.022774,4.8401e-10,4.9264e-10,4.7018e-10,-6.8158e-15,-6.6961e-15,-7.0167e-15
-0.022773,4.8399e-10,4.9262e-10,4.7016e-10,-6.8158e-15,-6.6961e-15,-7.0167e-15
-0.022772,4.8397e-10,4.926e-10,4.7014e-10,-6.8157e-15,-6.6961e-15,-7.0167e-15
-0.022771,4.8395e-10,4.9258e-10,4.7012e-10,-6.8157e-15,-6.6961e-15,-7.0167e-15
-0.02277,4.8393e-10,4.9256e-10,4.701e-10,-6.8157e-15,-6.6961e-15,-7.0167e-15
-0.022769,4.8391e-10,4.9254e-10,4.7008e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022768,4.8389e-10,4.9252e-10,4.7006e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022767,4.8387e-10,4.925e-10,4.7004e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022766,4.8385e-10,4.9248e-10,4.7002e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022765,4.8383e-10,4.9246e-10,4.7e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022764,4.8381e-10,4.9244e-10,4.6998e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022763,4.8379e-10,4.9242e-10,4.6996e-10,-6.8157e-15,-6.696e-15,-7.0167e-15
-0.022762,4.8377e-10,4.924e-10,4.6994e-10,-6.8157e-15,-6.6959e-15,-7.0167e-15
-0.022761,4.8375e-10,4.9238e-10,4.6992e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.02276,4.8373e-10,4.9235e-10,4.699e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022759,4.837e-10,4.9233e-10,4.6988e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022758,4.8368e-10,4.9231e-10,4.6985e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022757,4.8366e-10,4.9229e-10,4.6983e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022756,4.8364e-10,4.9227e-10,4.6981e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022755,4.8362e-10,4.9225e-10,4.6979e-10,-6.8156e-15,-6.6959e-15,-7.0167e-15
-0.022754,4.836e-10,4.9223e-10,4.6977e-10,-6.8156e-15,-6.6958e-15,-7.0167e-15
-0.022753,4.8358e-10,4.9221e-10,4.6975e-10,-6.8156e-15,-6.6958e-15,-7.0167e-15
-0.022752,4.8356e-10,4.9219e-10,4.6973e-10,-6.8156e-15,-6.6958e-15,-7.0167e-15
-0.022751,4.8354e-10,4.9217e-10,4.6971e-10,-6.8156e-15,-6.6958e-15,-7.0167e-15
-0.02275,4.8352e-10,4.9215e-10,4.6969e-10,-6.8156e-15,-6.6958e-15,-7.0167e-15
-0.022749,4.835e-10,4.9213e-10,4.6967e-10,-6.8155e-15,-6.6958e-15,-7.0167e-15
-0.022748,4.8348e-10,4.9211e-10,4.6965e-10,-6.8155e-15,-6.6958e-15,-7.0167e-15
-0.022747,4.8346e-10,4.9209e-10,4.6963e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022746,4.8344e-10,4.9207e-10,4.6961e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022745,4.8342e-10,4.9205e-10,4.6959e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022744,4.834e-10,4.9202e-10,4.6957e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022743,4.8337e-10,4.92e-10,4.6955e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022742,4.8335e-10,4.9198e-10,4.6952e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022741,4.8333e-10,4.9196e-10,4.695e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.02274,4.8331e-10,4.9194e-10,4.6948e-10,-6.8155e-15,-6.6957e-15,-7.0167e-15
-0.022739,4.8329e-10,4.9192e-10,4.6946e-10,-6.8155e-15,-6.6956e-15,-7.0167e-15
-0.022738,4.8327e-10,4.919e-10,4.6944e-10,-6.8155e-15,-6.6956e-15,-7.0167e-15
-0.022737,4.8325e-10,4.9188e-10,4.6942e-10,-6.8154e-15,-6.6956e-15,-7.0167e-15
-0.022736,4.8323e-10,4.9186e-10,4.694e-10,-6.8154e-15,-6.6956e-15,-7.0167e-15
-0.022735,4.8321e-10,4.9184e-10,4.6938e-10,-6.8154e-15,-6.6956e-15,-7.0167e-15
-0.022734,4.8319e-10,4.9182e-10,4.6936e-10,-6.8154e-15,-6.6956e-15,-7.0167e-15
-0.022733,4.8317e-10,4.918e-10,4.6934e-10,-6.8154e-15,-6.6956e-15,-7.0167e-15
-0.022732,4.8315e-10,4.9178e-10,4.6932e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.022731,4.8313e-10,4.9176e-10,4.693e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.02273,4.8311e-10,4.9174e-10,4.6928e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.022729,4.8309e-10,4.9172e-10,4.6926e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.022728,4.8307e-10,4.9169e-10,4.6924e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.022727,4.8304e-10,4.9167e-10,4.6921e-10,-6.8154e-15,-6.6955e-15,-7.0167e-15
-0.022726,4.8302e-10,4.9165e-10,4.6919e-10,-6.8153e-15,-6.6955e-15,-7.0167e-15
-0.022725,4.83e-10,4.9163e-10,4.6917e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022724,4.8298e-10,4.9161e-10,4.6915e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022723,4.8296e-10,4.9159e-10,4.6913e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022722,4.8294e-10,4.9157e-10,4.6911e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022721,4.8292e-10,4.9155e-10,4.6909e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.02272,4.829e-10,4.9153e-10,4.6907e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022719,4.8288e-10,4.9151e-10,4.6905e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022718,4.8286e-10,4.9149e-10,4.6903e-10,-6.8153e-15,-6.6954e-15,-7.0167e-15
-0.022717,4.8284e-10,4.9147e-10,4.6901e-10,-6.8153e-15,-6.6953e-15,-7.0167e-15
-0.022716,4.8282e-10,4.9145e-10,4.6899e-10,-6.8153e-15,-6.6953e-15,-7.0167e-15
-0.022715,4.828e-10,4.9143e-10,4.6897e-10,-6.8153e-15,-6.6953e-15,-7.0167e-15
-0.022714,4.8278e-10,4.9141e-10,4.6895e-10,-6.8152e-15,-6.6953e-15,-7.0167e-15
-0.022713,4.8276e-10,4.9139e-10,4.6893e-10,-6.8152e-15,-6.6953e-15,-7.0167e-15
-0.022712,4.8274e-10,4.9136e-10,4.6891e-10,-6.8152e-15,-6.6953e-15,-7.0167e-15
-0.022711,4.8271e-10,4.9134e-10,4.6888e-10,-6.8152e-15,-6.6953e-15,-7.0167e-15
-0.02271,4.8269e-10,4.9132e-10,4.6886e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022709,4.8267e-10,4.913e-10,4.6884e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022708,4.8265e-10,4.9128e-10,4.6882e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022707,4.8263e-10,4.9126e-10,4.688e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022706,4.8261e-10,4.9124e-10,4.6878e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022705,4.8259e-10,4.9122e-10,4.6876e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022704,4.8257e-10,4.912e-10,4.6874e-10,-6.8152e-15,-6.6952e-15,-7.0167e-15
-0.022703,4.8255e-10,4.9118e-10,4.6872e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022702,4.8253e-10,4.9116e-10,4.687e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022701,4.8251e-10,4.9114e-10,4.6868e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.0227,4.8249e-10,4.9112e-10,4.6866e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022699,4.8247e-10,4.911e-10,4.6864e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022698,4.8245e-10,4.9108e-10,4.6862e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022697,4.8243e-10,4.9106e-10,4.686e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022696,4.8241e-10,4.9103e-10,4.6858e-10,-6.8151e-15,-6.6951e-15,-7.0167e-15
-0.022695,4.8238e-10,4.9101e-10,4.6855e-10,-6.8151e-15,-6.695e-15,-7.0167e-15
-0.022694,4.8236e-10,4.9099e-10,4.6853e-10,-6.8151e-15,-6.695e-15,-7.0167e-15
-0.022693,4.8234e-10,4.9097e-10,4.6851e-10,-6.8151e-15,-6.695e-15,-7.0167e-15
-0.022692,4.8232e-10,4.9095e-10,4.6849e-10,-6.8151e-15,-6.695e-15,-7.0167e-15
-0.022691,4.823e-10,4.9093e-10,4.6847e-10,-6.815e-15,-6.695e-15,-7.0167e-15
-0.02269,4.8228e-10,4.9091e-10,4.6845e-10,-6.815e-15,-6.695e-15,-7.0167e-15
-0.022689,4.8226e-10,4.9089e-10,4.6843e-10,-6.815e-15,-6.695e-15,-7.0167e-15
-0.022688,4.8224e-10,4.9087e-10,4.6841e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022687,4.8222e-10,4.9085e-10,4.6839e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022686,4.822e-10,4.9083e-10,4.6837e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022685,4.8218e-10,4.9081e-10,4.6835e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022684,4.8216e-10,4.9079e-10,4.6833e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022683,4.8214e-10,4.9077e-10,4.6831e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022682,4.8212e-10,4.9075e-10,4.6829e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.022681,4.821e-10,4.9073e-10,4.6827e-10,-6.815e-15,-6.6949e-15,-7.0167e-15
-0.02268,4.8208e-10,4.907e-10,4.6825e-10,-6.815e-15,-6.6948e-15,-7.0167e-15
-0.022679,4.8205e-10,4.9068e-10,4.6822e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022678,4.8203e-10,4.9066e-10,4.682e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022677,4.8201e-10,4.9064e-10,4.6818e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022676,4.8199e-10,4.9062e-10,4.6816e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022675,4.8197e-10,4.906e-10,4.6814e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022674,4.8195e-10,4.9058e-10,4.6812e-10,-6.8149e-15,-6.6948e-15,-7.0167e-15
-0.022673,4.8193e-10,4.9056e-10,4.681e-10,-6.8149e-15,-6.6947e-15,-7.0167e-15
-0.022672,4.8191e-10,4.9054e-10,4.6808e-10,-6.8149e-15,-6.6947e-15,-7.0167e-15
-0.022671,4.8189e-10,4.9052e-10,4.6806e-10,-6.8149e-15,-6.6947e-15,-7.0167e-15
-0.02267,4.8187e-10,4.905e-10,4.6804e-10,-6.8149e-15,-6.6947e-15,-7.0167e-15
-0.022669,4.8185e-10,4.9048e-10,4.6802e-10,-6.8149e-15,-6.6947e-15,-7.0167e-15
-0.022668,4.8183e-10,4.9046e-10,4.68e-10,-6.8148e-15,-6.6947e-15,-7.0167e-15
-0.022667,4.8181e-10,4.9044e-10,4.6798e-10,-6.8148e-15,-6.6947e-15,-7.0167e-15
-0.022666,4.8179e-10,4.9042e-10,4.6796e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022665,4.8177e-10,4.904e-10,4.6794e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022664,4.8174e-10,4.9037e-10,4.6792e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022663,4.8172e-10,4.9035e-10,4.6789e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022662,4.817e-10,4.9033e-10,4.6787e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022661,4.8168e-10,4.9031e-10,4.6785e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.02266,4.8166e-10,4.9029e-10,4.6783e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022659,4.8164e-10,4.9027e-10,4.6781e-10,-6.8148e-15,-6.6946e-15,-7.0167e-15
-0.022658,4.8162e-10,4.9025e-10,4.6779e-10,-6.8148e-15,-6.6945e-15,-7.0167e-15
-0.022657,4.816e-10,4.9023e-10,4.6777e-10,-6.8148e-15,-6.6945e-15,-7.0167e-15
-0.022656,4.8158e-10,4.9021e-10,4.6775e-10,-6.8147e-15,-6.6945e-15,-7.0167e-15
-0.022655,4.8156e-10,4.9019e-10,4.6773e-10,-6.8147e-15,-6.6945e-15,-7.0167e-15
-0.022654,4.8154e-10,4.9017e-10,4.6771e-10,-6.8147e-15,-6.6945e-15,-7.0167e-15
