0.11642,4.5827e-19,1.0965e-10,9.5145e-19,3.7759e-18,7.3545e-23,3.23e-24,7.6873e-24,5.2228e-23,3.5247e-25,1.0965e-10
0.11696,4.5406e-19,1.0974e-10,9.3818e-19,3.7706e-18,7.3376e-23,3.2263e-24,7.6698e-24,5.1988e-23,3.5247e-25,1.0974e-10
0.1175,4.499e-19,1.0984e-10,9.251e-19,3.7654e-18,7.3207e-23,3.2226e-24,7.6523e-24,5.1749e-23,3.5247e-25,1.0984e-10
0.11804,4.4577e-19,1.0994e-10,9.1223e-19,3.7601e-18,7.3038e-23,3.2188e-24,7.6348e-24,5.1511e-23,3.5247e-25,1.0994e-10
0.11858,4.4169e-19,1.1003e-10,8.9956e-19,3.755e-18,7.287e-23,3.2151e-24,7.6174e-24,5.1274e-23,3.5247e-25,1.1003e-10
0.11913,4.3764e-19,1.1013e-10,8.8707e-19,3.7498e-18,7.2703e-23,3.2114e-24,7.6001e-24,5.1038e-23,3.5247e-25,1.1013e-10
0.11968,4.3362e-19,1.1023e-10,8.7478e-19,3.7448e-18,7.2535e-23,3.2076e-24,7.5827e-24,5.0804e-23,3.5247e-25,1.1023e-10
0.12023,4.2964e-19,1.1034e-10,8.6268e-19,3.7397e-18,7.2369e-23,3.2039e-24,7.5655e-24,5.057e-23,3.5247e-25,1.1034e-10
0.12079,4.257e-19,1.1044e-10,8.5076e-19,3.7347e-18,7.2202e-23,3.2002e-24,7.5482e-24,5.0338e-23,3.5247e-25,1.1044e-10
0.12135,4.218e-19,1.1054e-10,8.3903e-19,3.7297e-18,7.2036e-23,3.1965e-24,7.531e-24,5.0107e-23,3.5247e-25,1.1054e-10
0.12191,4.1793e-19,1.1065e-10,8.2747e-19,3.7248e-18,7.187e-23,3.1928e-24,7.5138e-24,4.9876e-23,3.5247e-25,1.1065e-10
0.12247,4.141e-19,1.1075e-10,8.1608e-19,3.7199e-18,7.1705e-23,3.1891e-24,7.4967e-24,4.9647e-23,3.5247e-25,1.1075e-10
0.12304,4.103e-19,1.1086e-10,8.0487e-19,3.7151e-18,7.154e-23,3.1854e-24,7.4796e-24,4.9419e-23,3.5247e-25,1.1086e-10
0.1236,4.0654e-19,1.1097e-10,7.9383e-19,3.7103e-18,7.1375e-23,3.1817e-24,7.4626e-24,4.9192e-23,3.5247e-25,1.1097e-10
0.12417,4.0281e-19,1.1108e-10,7.8296e-19,3.7055e-18,7.1211e-23,3.178e-24,7.4456e-24,4.8966e-23,3.5247e-25,1.1108e-10
